date,scheme_code,nav,daily_return,is_return_outlier,log_return,rolling_30d_vol,rolling_90d_vol,rolling_252d_vol,week52_high,week52_low,year,month,quarter,month_name,scheme_name,category,sub_category,amc_name,benchmark,risk_level
2021-06-04,120503,99.1612,,False,,,,,99.1612,99.1612,2021,6,2,Jun,Mirae Asset Large Cap Fund - Regular Plan - Growth,Equity,Large Cap,Mirae Asset MF,Nifty 100 TRI,Moderate
2021-06-07,120503,99.1664,5.243986559255731e-05,False,5.243849067087256e-05,,,,99.1664,99.1612,2021,6,2,Jun,Mirae Asset Large Cap Fund - Regular Plan - Growth,Equity,Large Cap,Mirae Asset MF,Nifty 100 TRI,Moderate
2021-06-08,120503,99.5526,0.0038944642540215124,False,0.0038869004596995905,,,,99.5526,99.1612,2021,6,2,Jun,Mirae Asset Large Cap Fund - Regular Plan - Growth,Equity,Large Cap,Mirae Asset MF,Nifty 100 TRI,Moderate
2021-06-09,120503,99.3619,-0.0019155702613492531,False,-0.001917407312437502,,,,99.5526,99.1612,2021,6,2,Jun,Mirae Asset Large Cap Fund - Regular Plan - Growth,Equity,Large Cap,Mirae Asset MF,Nifty 100 TRI,Moderate
2021-06-10,120503,100.0114,0.006536710751303909,False,0.006515439104994,,,,100.0114,99.1612,2021,6,2,Jun,Mirae Asset Large Cap Fund - Regular Plan - Growth,Equity,Large Cap,Mirae Asset MF,Nifty 100 TRI,Moderate
2021-06-11,120503,100.5151,0.005036425847453563,False,0.005023785478550451,,,,100.5151,99.1612,2021,6,2,Jun,Mirae Asset Large Cap Fund - Regular Plan - Growth,Equity,Large Cap,Mirae Asset MF,Nifty 100 TRI,Moderate
2021-06-14,120503,100.0371,-0.004755504396851906,False,-0.004766847784527307,,,,100.5151,99.1612,2021,6,2,Jun,Mirae Asset Large Cap Fund - Regular Plan - Growth,Equity,Large Cap,Mirae Asset MF,Nifty 100 TRI,Moderate
2021-06-15,120503,99.8359,-0.0020112538248310274,False,-0.002013279111838101,,,,100.5151,99.1612,2021,6,2,Jun,Mirae Asset Large Cap Fund - Regular Plan - Growth,Equity,Large Cap,Mirae Asset MF,Nifty 100 TRI,Moderate
2021-06-16,120503,100.7739,0.009395417880742274,False,0.009351555465279259,,,,100.7739,99.1612,2021,6,2,Jun,Mirae Asset Large Cap Fund - Regular Plan - Growth,Equity,Large Cap,Mirae Asset MF,Nifty 100 TRI,Moderate
2021-06-17,120503,100.817,0.0004276901062676419,False,0.00042759867292330454,,,,100.817,99.1612,2021,6,2,Jun,Mirae Asset Large Cap Fund - Regular Plan - Growth,Equity,Large Cap,Mirae Asset MF,Nifty 100 TRI,Moderate
2021-06-18,120503,100.5786,-0.0023646805598261933,False,-0.0023674808322720854,,,,100.817,99.1612,2021,6,2,Jun,Mirae Asset Large Cap Fund - Regular Plan - Growth,Equity,Large Cap,Mirae Asset MF,Nifty 100 TRI,Moderate
2021-06-21,120503,101.4211,0.008376533377875583,False,0.008341644916339895,,,,101.4211,99.1612,2021,6,2,Jun,Mirae Asset Large Cap Fund - Regular Plan - Growth,Equity,Large Cap,Mirae Asset MF,Nifty 100 TRI,Moderate
2021-06-22,120503,102.7128,0.012736008582040714,False,0.012655587732005463,,,,102.7128,99.1612,2021,6,2,Jun,Mirae Asset Large Cap Fund - Regular Plan - Growth,Equity,Large Cap,Mirae Asset MF,Nifty 100 TRI,Moderate
2021-06-23,120503,101.3163,-0.01359616328247315,False,-0.0136894375232584,,,,102.7128,99.1612,2021,6,2,Jun,Mirae Asset Large Cap Fund - Regular Plan - Growth,Equity,Large Cap,Mirae Asset MF,Nifty 100 TRI,Moderate
