date,scheme_code,nav,daily_return,is_return_outlier,log_return,rolling_30d_vol,rolling_90d_vol,rolling_252d_vol,week52_high,week52_low,year,month,quarter,month_name,scheme_name,category,sub_category,amc_name,benchmark,risk_level
2021-06-04,101305,1000.0476,,False,,,,,1000.0476,1000.0476,2021,6,2,Jun,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-06-07,101305,999.7169,-0.00033068425942928137,False,-0.00033073894752565924,,,,1000.0476,999.7169,2021,6,2,Jun,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-06-08,101305,999.909,0.00019215439891029362,False,0.0001921359396184349,,,,1000.0476,999.7169,2021,6,2,Jun,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-06-09,101305,1000.2222,0.0003132285037938942,False,0.00031317945798752883,,,,1000.2222,999.7169,2021,6,2,Jun,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-06-10,101305,1000.2859,6.368584900418028e-05,False,6.368382114659536e-05,,,,1000.2859,999.7169,2021,6,2,Jun,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-06-11,101305,1000.2395,-4.638673803158966e-05,False,-4.638781392959399e-05,,,,1000.2859,999.7169,2021,6,2,Jun,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-06-14,101305,1000.3555,0.00011597222465220547,False,0.00011596550039363987,,,,1000.3555,999.7169,2021,6,2,Jun,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-06-15,101305,1000.4985,0.00014294918156587677,False,0.00014293896530521405,,,,1000.4985,999.7169,2021,6,2,Jun,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-06-16,101305,1000.4159,-8.255884441610295e-05,False,-8.25622525850829e-05,,,,1000.4985,999.7169,2021,6,2,Jun,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-06-17,101305,1000.6462,0.00023020425804909372,False,0.0002301777651146613,,,,1000.6462,999.7169,2021,6,2,Jun,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-06-18,101305,1000.94,0.00029361026904428655,False,0.0002935671739844708,,,,1000.94,999.7169,2021,6,2,Jun,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-06-21,101305,1001.5729,0.0006323056327051102,False,0.0006321058117260517,,,,1001.5729,999.7169,2021,6,2,Jun,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-06-22,101305,1001.9397,0.0003662239663233535,False,0.000366156922694755,,,,1001.9397,999.7169,2021,6,2,Jun,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-06-23,101305,1001.9179,-2.17577964023441e-05,False,-2.175803310662969e-05,,,,1001.9397,999.7169,2021,6,2,Jun,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-06-24,101305,1002.1375,0.00021917963537743113,False,0.00021915561903034775,,,,1002.1375,999.7169,2021,6,2,Jun,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-06-25,101305,1002.547,0.00040862656072637726,False,0.00040854309562990784,,,,1002.547,999.7169,2021,6,2,Jun,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-06-28,101305,1002.3515,-0.0001950033265273321,False,-0.00019502234214812352,,,,1002.547,999.7169,2021,6,2,Jun,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-06-29,101305,1002.105,-0.0002459217150869719,False,-0.00024595195879043816,,,,1002.547,999.7169,2021,6,2,Jun,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-06-30,101305,1002.5731,0.00046711671930577126,False,0.0004670076542537948,,,,1002.5731,999.7169,2021,6,2,Jun,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-07-01,101305,1002.88,0.0003061123423320211,False,0.00030606549950815766,,,,1002.88,999.7169,2021,7,3,Jul,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-07-02,101305,1003.4525,0.000570855934907355,False,0.0005706930586411198,0.004212971548897931,,,1003.4525,999.7169,2021,7,3,Jul,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-07-05,101305,1003.3294,-0.00012267645952346307,False,-0.00012268398489578733,0.004229604745266788,,,1003.4525,999.7169,2021,7,3,Jul,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-07-06,101305,1004.2264,0.0008940234383643109,False,0.0008936240374416026,0.004824491998450362,,,1004.2264,999.7169,2021,7,3,Jul,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-07-07,101305,1005.2769,0.0010460788523383169,False,0.0010455320931246086,0.005500446088024056,,,1005.2769,999.7169,2021,7,3,Jul,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
2021-07-08,101305,1004.6937,-0.0005801386662718233,False,-0.0005803070118201984,0.005981408120850116,,,1005.2769,999.7169,2021,7,3,Jul,Mirae Asset Cash Management Fund - Regular Plan - Growth,Debt,Liquid,Mirae Asset MF,Nifty Liquid Index,Low
