date,scheme_code,nav,daily_return,is_return_outlier,log_return,rolling_30d_vol,rolling_90d_vol,rolling_252d_vol,week52_high,week52_low,year,month,quarter,month_name,scheme_name,category,sub_category,amc_name,benchmark,risk_level
2021-06-04,120586,78.4714,,False,,,,,78.4714,78.4714,2021,6,2,Jun,Parag Parikh Flexi Cap Fund - Regular Plan - Growth,Equity,Flexi Cap,PPFAS MF,Nifty 500 TRI,Moderately High
2021-06-07,120586,77.0001,-0.018749506189516207,False,-0.018927506639292584,,,,78.4714,77.0001,2021,6,2,Jun,Parag Parikh Flexi Cap Fund - Regular Plan - Growth,Equity,Flexi Cap,PPFAS MF,Nifty 500 TRI,Moderately High
2021-06-08,120586,76.3443,-0.00851687205601026,False,-0.008553347865014806,,,,78.4714,76.3443,2021,6,2,Jun,Parag Parikh Flexi Cap Fund - Regular Plan - Growth,Equity,Flexi Cap,PPFAS MF,Nifty 500 TRI,Moderately High
2021-06-09,120586,75.5413,-0.010518139533665205,False,-0.010573846127424045,,,,78.4714,75.5413,2021,6,2,Jun,Parag Parikh Flexi Cap Fund - Regular Plan - Growth,Equity,Flexi Cap,PPFAS MF,Nifty 500 TRI,Moderately High
2021-06-10,120586,75.0042,-0.007110017963683601,False,-0.007135414593331469,,,,78.4714,75.0042,2021,6,2,Jun,Parag Parikh Flexi Cap Fund - Regular Plan - Growth,Equity,Flexi Cap,PPFAS MF,Nifty 500 TRI,Moderately High
2021-06-11,120586,74.7619,-0.0032304857594641634,False,-0.003235715043707803,,,,78.4714,74.7619,2021,6,2,Jun,Parag Parikh Flexi Cap Fund - Regular Plan - Growth,Equity,Flexi Cap,PPFAS MF,Nifty 500 TRI,Moderately High
2021-06-14,120586,75.1638,0.005375732826479851,False,0.0053613351504264994,,,,78.4714,74.7619,2021,6,2,Jun,Parag Parikh Flexi Cap Fund - Regular Plan - Growth,Equity,Flexi Cap,PPFAS MF,Nifty 500 TRI,Moderately High
2021-06-15,120586,74.8142,-0.00465117516676905,False,-0.004662025539714878,,,,78.4714,74.7619,2021,6,2,Jun,Parag Parikh Flexi Cap Fund - Regular Plan - Growth,Equity,Flexi Cap,PPFAS MF,Nifty 500 TRI,Moderately High
2021-06-16,120586,73.626,-0.015882011703660437,False,-0.01600948231290686,,,,78.4714,73.626,2021,6,2,Jun,Parag Parikh Flexi Cap Fund - Regular Plan - Growth,Equity,Flexi Cap,PPFAS MF,Nifty 500 TRI,Moderately High
2021-06-17,120586,74.3191,0.00941379404014886,False,0.009369760414314149,,,,78.4714,73.626,2021,6,2,Jun,Parag Parikh Flexi Cap Fund - Regular Plan - Growth,Equity,Flexi Cap,PPFAS MF,Nifty 500 TRI,Moderately High
