date,scheme_code,nav,daily_return,is_return_outlier,log_return,rolling_30d_vol,rolling_90d_vol,rolling_252d_vol,week52_high,week52_low,year,month,quarter,month_name,scheme_name,category,sub_category,amc_name,benchmark,risk_level
2021-06-04,101206,100.3254,,False,,,,,100.3254,100.3254,2021,6,2,Jun,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-06-07,101206,100.4217,0.0009598765616682936,False,0.0009594161747476628,,,,100.4217,100.3254,2021,6,2,Jun,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-06-08,101206,100.2287,-0.0019218953672363037,False,-0.0019237445778436614,,,,100.4217,100.2287,2021,6,2,Jun,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-06-09,101206,99.9704,-0.002577106158216269,False,-0.0025804326126047414,,,,100.4217,99.9704,2021,6,2,Jun,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-06-10,101206,99.629,-0.0034150108432094983,False,-0.0034208553024604967,,,,100.4217,99.629,2021,6,2,Jun,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-06-11,101206,100.0399,0.004124301157293564,False,0.004115819539774691,,,,100.4217,99.629,2021,6,2,Jun,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-06-14,101206,99.648,-0.003917436942660002,False,-0.003925130197225756,,,,100.4217,99.629,2021,6,2,Jun,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-06-15,101206,100.3183,0.006726677906229828,False,0.006704154755971367,,,,100.4217,99.629,2021,6,2,Jun,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-06-16,101206,100.8807,0.005606155606703966,False,0.005590499602436615,,,,100.8807,99.629,2021,6,2,Jun,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-06-17,101206,101.3023,0.004179193839852324,False,0.004170485264063049,,,,101.3023,99.629,2021,6,2,Jun,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-06-18,101206,102.2123,0.008983014205995232,False,0.008942906944337886,,,,102.2123,99.629,2021,6,2,Jun,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-06-21,101206,103.7862,0.015398342469546078,False,0.015280991138201621,,,,103.7862,99.629,2021,6,2,Jun,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-06-22,101206,103.0365,-0.007223503702804335,False,-0.007249719528709681,,,,103.7862,99.629,2021,6,2,Jun,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-06-23,101206,100.6464,-0.02319663420244289,False,-0.02346991045288384,,,,103.7862,99.629,2021,6,2,Jun,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-06-24,101206,99.5565,-0.010829001335368127,False,-0.010888061734094037,,,,103.7862,99.5565,2021,6,2,Jun,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-06-25,101206,100.5313,0.009791424969740836,False,0.009743799596106538,,,,103.7862,99.5565,2021,6,2,Jun,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-06-28,101206,100.9344,0.004009696482587977,False,0.004001679074083952,,,,103.7862,99.5565,2021,6,2,Jun,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-06-29,101206,101.0348,0.0009947054720691462,False,0.0009942110804032993,,,,103.7862,99.5565,2021,6,2,Jun,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-06-30,101206,102.4568,0.014074358537850218,False,0.013976234371710741,,,,103.7862,99.5565,2021,6,2,Jun,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-07-01,101206,102.9676,0.004985515846678723,False,0.004973129314326873,,,,103.7862,99.5565,2021,7,3,Jul,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-07-02,101206,101.9664,-0.009723446987207729,False,-0.009771028385896061,0.14524954064168205,,,103.7862,99.5565,2021,7,3,Jul,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-07-05,101206,102.6291,0.006499199736383687,False,0.006478171001897443,0.14291718226601277,,,103.7862,99.5565,2021,7,3,Jul,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-07-06,101206,99.9257,-0.026341456760314408,False,-0.02669460842669818,0.16760421801050313,,,103.7862,99.5565,2021,7,3,Jul,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-07-07,101206,101.2091,0.012843542752264847,False,0.012761763932544532,0.1692862026797632,,,103.7862,99.5565,2021,7,3,Jul,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-07-08,101206,101.0651,-0.0014227969619333702,False,-0.001423810098636724,0.16567470960486355,,,103.7862,99.5565,2021,7,3,Jul,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-07-09,101206,100.9439,-0.001199227032872896,False,-0.0011999466810162888,0.1622618325321128,,,103.7862,99.5565,2021,7,3,Jul,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-07-12,101206,100.8528,-0.000902481477335404,False,-0.0009028889589253758,0.15902727978906198,,,103.7862,99.5565,2021,7,3,Jul,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-07-13,101206,100.8139,-0.0003857106594957749,False,-0.00038578506498547466,0.15595117981617876,,,103.7862,99.5565,2021,7,3,Jul,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-07-14,101206,101.2881,0.0047037164517986785,False,0.0046926885454776105,0.15362420413141065,,,103.7862,99.5565,2021,7,3,Jul,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-07-15,101206,102.2789,0.009781998082696752,False,0.009734464073132679,0.15337729855673185,,,103.7862,99.5565,2021,7,3,Jul,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
2021-07-16,101206,102.3068,0.00027278353599813343,False,0.0002727463373340126,0.15071500437645996,,,103.7862,99.5565,2021,7,3,Jul,HDFC Top 100 Fund - Regular Plan - Growth,Equity,Large Cap,HDFC MF,Nifty 100 TRI,Moderate
