date,scheme_code,nav,daily_return,is_return_outlier,log_return,rolling_30d_vol,rolling_90d_vol,rolling_252d_vol,week52_high,week52_low,year,month,quarter,month_name,scheme_name,category,sub_category,amc_name,benchmark,risk_level
2021-06-04,100119,79.2006,,False,,,,,79.2006,79.2006,2021,6,2,Jun,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-06-07,100119,79.652,0.005699451771830066,False,0.005683271347168747,,,,79.652,79.2006,2021,6,2,Jun,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-06-08,100119,80.2537,0.0075541103801535225,False,0.007525720969854288,,,,80.2537,79.2006,2021,6,2,Jun,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-06-09,100119,81.3995,0.014277223355434243,False,0.014176263617203854,,,,81.3995,79.2006,2021,6,2,Jun,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-06-10,100119,81.1329,-0.003275204393147324,False,-0.003280579614897961,,,,81.3995,79.2006,2021,6,2,Jun,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-06-11,100119,81.1462,0.00016392856658620225,False,0.00016391513176694446,,,,81.3995,79.2006,2021,6,2,Jun,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-06-14,100119,80.7063,-0.0054210794836973,False,-0.0054358268570177,,,,81.3995,79.2006,2021,6,2,Jun,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-06-15,100119,80.1998,-0.0062758421585428215,False,-0.006295618039564986,,,,81.3995,79.2006,2021,6,2,Jun,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-06-16,100119,79.3451,-0.010657133808313679,False,-0.010714327770901188,,,,81.3995,79.2006,2021,6,2,Jun,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-06-17,100119,79.867,0.006577595843977768,False,0.006556057854307473,,,,81.3995,79.2006,2021,6,2,Jun,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-06-18,100119,80.451,0.007312156460114849,False,0.007285552254755275,,,,81.3995,79.2006,2021,6,2,Jun,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-06-21,100119,82.154,0.0211681644727848,False,0.02094723127409121,,,,82.154,79.2006,2021,6,2,Jun,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-06-22,100119,83.2281,0.013074226452759463,False,0.012989496474307187,,,,83.2281,79.2006,2021,6,2,Jun,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-06-23,100119,83.4461,0.0026193076617153643,False,0.0026158832538171603,,,,83.4461,79.2006,2021,6,2,Jun,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-06-24,100119,82.28,-0.013974289990784428,False,-0.014072849659393743,,,,83.4461,79.2006,2021,6,2,Jun,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-06-25,100119,83.0142,0.008923189110354945,False,0.008883612715934708,,,,83.4461,79.2006,2021,6,2,Jun,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-06-28,100119,82.7754,-0.002876616289743228,False,-0.0028807617021316214,,,,83.4461,79.2006,2021,6,2,Jun,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-06-29,100119,83.246,0.005685263979394728,False,0.005669163859601134,,,,83.4461,79.2006,2021,6,2,Jun,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-06-30,100119,83.0085,-0.0028529899334501785,False,-0.0028570674665175525,,,,83.4461,79.2006,2021,6,2,Jun,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-01,100119,81.6212,-0.016712746285018953,False,-0.016853980043207636,,,,83.4461,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-02,100119,81.7167,0.0011700391564937185,False,0.001169355194136361,0.15285679477914807,,,83.4461,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-05,100119,80.5698,-0.014035074837823847,False,-0.014134497870064263,0.158536309028442,,,83.4461,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-06,100119,81.785,0.015082574364091661,False,0.014969963237981406,0.1620267304337522,,,83.4461,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-07,100119,82.8166,0.012613559943754904,False,0.012534671678463033,0.1625118718711918,,,83.4461,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-08,100119,82.2574,-0.006752269472545258,False,-0.0067751691856296,0.16144623459550242,,,83.4461,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-09,100119,83.1067,0.010324906938463885,False,0.010271969160104802,0.16044048417281861,,,83.4461,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-12,100119,82.472,-0.007637170047661734,False,-0.007666482569343662,0.16002278407378623,,,83.4461,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-13,100119,81.4402,-0.012510912794645335,False,-0.012589833199208525,0.16273476932121736,,,83.4461,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-14,100119,81.559,0.0014587390502478481,False,0.001457676124001945,0.15969668966478792,,,83.4461,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-15,100119,82.1745,0.007546683995635073,False,0.007518350237294198,0.15796726748410606,,,83.4461,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-16,100119,83.46,0.01564353905408611,False,0.015522440207235382,0.16067559561467873,,,83.46,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-19,100119,84.4154,0.011447399952073,False,0.011382374248867346,0.16273905385003326,,,84.4154,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-20,100119,83.2668,-0.013606522032709734,False,-0.013699939109163421,0.16792430200443095,,,84.4154,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-21,100119,84.8014,0.018429914443691908,False,0.01826214179243013,0.1711175244149878,,,84.8014,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-22,100119,85.5422,0.008735704835061586,False,0.008697769334384368,0.17179218019581957,,,85.5422,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-23,100119,87.1589,0.018899443783302328,False,0.01872306809875085,0.17866501040401023,,,87.1589,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-26,100119,87.6901,0.006094615696159433,False,0.006076118642825422,0.17737111316705456,,,87.6901,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-27,100119,85.1297,-0.029198278939127742,False,-0.029633032303828882,0.19875096837937228,,,87.6901,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-28,100119,84.6609,-0.005506891249469903,False,-0.005522110073073451,0.19643294170445086,,,87.6901,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-29,100119,85.4962,0.009866420035695489,False,0.009818064715987692,0.19729367010865878,,,87.6901,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-07-30,100119,84.4118,-0.01268360465143481,False,-0.012764728254701622,0.20139059035341275,,,87.6901,79.2006,2021,7,3,Jul,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-08-02,100119,83.7281,-0.0080995784949498,False,-0.008132558283157397,0.1945289576124907,,,87.6901,79.2006,2021,8,3,Aug,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-08-03,100119,83.9782,0.0029870497479340674,False,0.0029825973789307267,0.1911227536420981,,,87.6901,79.2006,2021,8,3,Aug,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-08-04,100119,83.79,-0.002241057798333279,False,-0.0022435727264630985,0.1911446847807171,,,87.6901,79.2006,2021,8,3,Aug,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-08-05,100119,84.0583,0.0032020527509248886,False,0.0031969370975007748,0.1864969331157617,,,87.6901,79.2006,2021,8,3,Aug,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-08-06,100119,84.5984,0.0064253024389024915,False,0.006404748181086692,0.185687923978876,,,87.6901,79.2006,2021,8,3,Aug,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
2021-08-09,100119,85.95,0.015976661497144162,False,0.015850377925075643,0.19051232676758775,,,87.6901,79.2006,2021,8,3,Aug,ICICI Prudential Flexicap Fund - Growth,Equity,Flexi Cap,ICICI Prudential MF,Nifty 500 TRI,Moderately High
