date,scheme_code,nav,daily_return,is_return_outlier,log_return,rolling_30d_vol,rolling_90d_vol,rolling_252d_vol,week52_high,week52_low,year,month,quarter,month_name,scheme_name,category,sub_category,amc_name,benchmark,risk_level
2021-06-04,100425,70.6025,,False,,,,,70.6025,70.6025,2021,6,2,Jun,Axis Long Term Equity Fund - Regular Plan - Growth,Equity,ELSS,Axis MF,Nifty 500 TRI,Moderately High
2021-06-07,100425,71.0944,0.006967175383307822,False,0.006943016763548723,,,,71.0944,70.6025,2021,6,2,Jun,Axis Long Term Equity Fund - Regular Plan - Growth,Equity,ELSS,Axis MF,Nifty 500 TRI,Moderately High
2021-06-08,100425,71.6933,0.00842401089255973,False,0.00838872692931118,,,,71.6933,70.6025,2021,6,2,Jun,Axis Long Term Equity Fund - Regular Plan - Growth,Equity,ELSS,Axis MF,Nifty 500 TRI,Moderately High
2021-06-09,100425,70.8692,-0.011494797979727411,False,-0.011561373845835995,,,,71.6933,70.6025,2021,6,2,Jun,Axis Long Term Equity Fund - Regular Plan - Growth,Equity,ELSS,Axis MF,Nifty 500 TRI,Moderately High
2021-06-10,100425,71.2881,0.005910889356730342,False,0.005893488585921154,,,,71.6933,70.6025,2021,6,2,Jun,Axis Long Term Equity Fund - Regular Plan - Growth,Equity,ELSS,Axis MF,Nifty 500 TRI,Moderately High
2021-06-11,100425,71.2008,-0.001224608314711717,False,-0.0012253587602043716,,,,71.6933,70.6025,2021,6,2,Jun,Axis Long Term Equity Fund - Regular Plan - Growth,Equity,ELSS,Axis MF,Nifty 500 TRI,Moderately High
2021-06-14,100425,70.616,-0.008213390860776881,False,-0.008247306591931689,,,,71.6933,70.6025,2021,6,2,Jun,Axis Long Term Equity Fund - Regular Plan - Growth,Equity,ELSS,Axis MF,Nifty 500 TRI,Moderately High
2021-06-15,100425,72.3259,0.024214059136739685,False,0.0239255468967777,,,,72.3259,70.6025,2021,6,2,Jun,Axis Long Term Equity Fund - Regular Plan - Growth,Equity,ELSS,Axis MF,Nifty 500 TRI,Moderately High
2021-06-16,100425,72.9329,0.008392567531133377,False,0.008357545748270436,,,,72.9329,70.6025,2021,6,2,Jun,Axis Long Term Equity Fund - Regular Plan - Growth,Equity,ELSS,Axis MF,Nifty 500 TRI,Moderately High
2021-06-17,100425,72.8578,-0.0010297136134721496,False,-0.001030244132754921,,,,72.9329,70.6025,2021,6,2,Jun,Axis Long Term Equity Fund - Regular Plan - Growth,Equity,ELSS,Axis MF,Nifty 500 TRI,Moderately High
2021-06-18,100425,71.7286,-0.015498683737362295,False,-0.01562004391793113,,,,72.9329,70.6025,2021,6,2,Jun,Axis Long Term Equity Fund - Regular Plan - Growth,Equity,ELSS,Axis MF,Nifty 500 TRI,Moderately High
2021-06-21,100425,72.5068,0.010849228898932806,False,0.010790798253485478,,,,72.9329,70.6025,2021,6,2,Jun,Axis Long Term Equity Fund - Regular Plan - Growth,Equity,ELSS,Axis MF,Nifty 500 TRI,Moderately High
2021-06-22,100425,72.4996,-9.930103107569366e-05,False,-9.93059617494967e-05,,,,72.9329,70.6025,2021,6,2,Jun,Axis Long Term Equity Fund - Regular Plan - Growth,Equity,ELSS,Axis MF,Nifty 500 TRI,Moderately High
2021-06-23,100425,71.3938,-0.015252497944816312,False,-0.015370013762738444,,,,72.9329,70.6025,2021,6,2,Jun,Axis Long Term Equity Fund - Regular Plan - Growth,Equity,ELSS,Axis MF,Nifty 500 TRI,Moderately High
2021-06-24,100425,73.1115,0.02405951217052471,False,0.02377464228259609,,,,73.1115,70.6025,2021,6,2,Jun,Axis Long Term Equity Fund - Regular Plan - Growth,Equity,ELSS,Axis MF,Nifty 500 TRI,Moderately High
2021-06-25,100425,72.8732,-0.003259405155139894,False,-0.003264728586750258,,,,73.1115,70.6025,2021,6,2,Jun,Axis Long Term Equity Fund - Regular Plan - Growth,Equity,ELSS,Axis MF,Nifty 500 TRI,Moderately High
2021-06-28,100425,71.9296,-0.012948518797033848,False,-0.013033081635381139,,,,73.1115,70.6025,2021,6,2,Jun,Axis Long Term Equity Fund - Regular Plan - Growth,Equity,ELSS,Axis MF,Nifty 500 TRI,Moderately High
2021-06-29,100425,71.4858,-0.006169921701218883,False,-0.006189034324264815,,,,73.1115,70.6025,2021,6,2,Jun,Axis Long Term Equity Fund - Regular Plan - Growth,Equity,ELSS,Axis MF,Nifty 500 TRI,Moderately High
2021-06-30,100425,70.924,-0.007858903446558485,False,-0.00788994738274908,,,,73.1115,70.6025,2021,6,2,Jun,Axis Long Term Equity Fund - Regular Plan - Growth,Equity,ELSS,Axis MF,Nifty 500 TRI,Moderately High
