date,scheme_code,nav,daily_return,is_return_outlier,log_return,rolling_30d_vol,rolling_90d_vol,rolling_252d_vol,week52_high,week52_low,year,month,quarter,month_name,scheme_name,category,sub_category,amc_name,benchmark,risk_level
2021-06-04,101539,120.2259,,False,,,,,120.2259,120.2259,2021,6,2,Jun,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-06-07,101539,121.023,0.006630018989252751,False,0.006608137078427807,,,,121.023,120.2259,2021,6,2,Jun,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-06-08,101539,120.8158,-0.0017120712591821574,False,-0.0017135385281322362,,,,121.023,120.2259,2021,6,2,Jun,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-06-09,101539,121.5402,0.005995904509178418,False,0.005978000604825687,,,,121.5402,120.2259,2021,6,2,Jun,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-06-10,101539,121.2627,-0.0022831951897397396,False,-0.002285805654100351,,,,121.5402,120.2259,2021,6,2,Jun,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-06-11,101539,121.8848,0.005130184302345242,False,0.0051170697411446675,,,,121.8848,120.2259,2021,6,2,Jun,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-06-14,101539,123.075,0.009764958386935918,False,0.009717589302574211,,,,123.075,120.2259,2021,6,2,Jun,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-06-15,101539,124.1017,0.008342067844810064,False,0.008307465102608838,,,,124.1017,120.2259,2021,6,2,Jun,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-06-16,101539,126.1696,0.01666294659944234,False,0.016525642862000374,,,,126.1696,120.2259,2021,6,2,Jun,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-06-17,101539,126.8843,0.005664597494166479,False,0.0056486139934392755,,,,126.8843,120.2259,2021,6,2,Jun,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-06-18,101539,126.6846,-0.0015738747819863397,False,-0.0015751146239758184,,,,126.8843,120.2259,2021,6,2,Jun,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-06-21,101539,126.381,-0.0023965028109178554,False,-0.0023993790199267552,,,,126.8843,120.2259,2021,6,2,Jun,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-06-22,101539,127.3901,0.0079845862906609,False,0.007952878153949957,,,,127.3901,120.2259,2021,6,2,Jun,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-06-23,101539,126.4818,-0.007130067407121854,False,-0.007155607813358954,,,,127.3901,120.2259,2021,6,2,Jun,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-06-24,101539,124.6038,-0.014847986034354332,False,-0.01495932081839497,,,,127.3901,120.2259,2021,6,2,Jun,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-06-25,101539,124.9747,0.0029766347414765804,False,0.002972213336050876,,,,127.3901,120.2259,2021,6,2,Jun,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-06-28,101539,125.3574,0.003062219793286136,False,0.0030575407479980703,,,,127.3901,120.2259,2021,6,2,Jun,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-06-29,101539,123.5017,-0.014803274477613648,False,-0.014913936409176147,,,,127.3901,120.2259,2021,6,2,Jun,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-06-30,101539,123.7973,0.0023934893203900742,False,0.0023906294872377077,,,,127.3901,120.2259,2021,6,2,Jun,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-07-01,101539,124.3397,0.004381355651536634,False,0.004371785456300882,,,,127.3901,120.2259,2021,7,3,Jul,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-07-02,101539,123.1646,-0.009450722496515573,False,-0.009495663951311356,0.12892483053523535,,,127.3901,120.2259,2021,7,3,Jul,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-07-05,101539,122.3421,-0.006678055220412316,False,-0.006700453203512338,0.12861879940918802,,,127.3901,120.2259,2021,7,3,Jul,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
2021-07-06,101539,121.784,-0.004561798432428432,False,-0.004572235187240808,0.12685454214860586,,,127.3901,120.2259,2021,7,3,Jul,HDFC Balanced Advantage Fund - Regular Plan - Growth,Hybrid,Balanced Advantage,HDFC MF,Nifty 50 Hybrid Composite Debt 65:35 TRI,Moderately High
