date,scheme_code,nav,daily_return,is_return_outlier,log_return,rolling_30d_vol,rolling_90d_vol,rolling_252d_vol,week52_high,week52_low,year,month,quarter,month_name,scheme_name,category,sub_category,amc_name,benchmark,risk_level
2021-06-04,118989,50.7038,,False,,,,,50.7038,50.7038,2021,6,2,Jun,Kotak Emerging Equity Fund - Regular Plan - Growth,Equity,Mid Cap,Kotak MF,Nifty Midcap 150 TRI,Moderately High
2021-06-07,118989,50.6891,-0.0002899190987657452,False,-0.00028996113343229113,,,,50.7038,50.6891,2021,6,2,Jun,Kotak Emerging Equity Fund - Regular Plan - Growth,Equity,Mid Cap,Kotak MF,Nifty Midcap 150 TRI,Moderately High
2021-06-08,118989,50.2102,-0.009447790550631274,False,-0.009492704036432072,,,,50.7038,50.2102,2021,6,2,Jun,Kotak Emerging Equity Fund - Regular Plan - Growth,Equity,Mid Cap,Kotak MF,Nifty Midcap 150 TRI,Moderately High
2021-06-09,118989,49.2202,-0.01971710927261794,False,-0.019914084965425263,,,,50.7038,49.2202,2021,6,2,Jun,Kotak Emerging Equity Fund - Regular Plan - Growth,Equity,Mid Cap,Kotak MF,Nifty Midcap 150 TRI,Moderately High
2021-06-10,118989,49.4793,0.005264098886229807,False,0.005250291950541553,,,,50.7038,49.2202,2021,6,2,Jun,Kotak Emerging Equity Fund - Regular Plan - Growth,Equity,Mid Cap,Kotak MF,Nifty Midcap 150 TRI,Moderately High
2021-06-11,118989,49.5211,0.0008447977234924409,False,0.0008444410827410277,,,,50.7038,49.2202,2021,6,2,Jun,Kotak Emerging Equity Fund - Regular Plan - Growth,Equity,Mid Cap,Kotak MF,Nifty Midcap 150 TRI,Moderately High
2021-06-14,118989,49.71,0.0038145356221894744,False,0.003807278729778379,,,,50.7038,49.2202,2021,6,2,Jun,Kotak Emerging Equity Fund - Regular Plan - Growth,Equity,Mid Cap,Kotak MF,Nifty Midcap 150 TRI,Moderately High
2021-06-15,118989,50.2058,0.009973848320257606,False,0.009924437765724796,,,,50.7038,49.2202,2021,6,2,Jun,Kotak Emerging Equity Fund - Regular Plan - Growth,Equity,Mid Cap,Kotak MF,Nifty Midcap 150 TRI,Moderately High
2021-06-16,118989,49.1936,-0.02016101725298669,False,-0.020367024136162672,,,,50.7038,49.1936,2021,6,2,Jun,Kotak Emerging Equity Fund - Regular Plan - Growth,Equity,Mid Cap,Kotak MF,Nifty Midcap 150 TRI,Moderately High
2021-06-17,118989,48.7405,-0.009210547713523809,False,-0.009253227077134274,,,,50.7038,48.7405,2021,6,2,Jun,Kotak Emerging Equity Fund - Regular Plan - Growth,Equity,Mid Cap,Kotak MF,Nifty Midcap 150 TRI,Moderately High
2021-06-18,118989,49.4921,0.01542044090643313,False,0.015302754219249344,,,,50.7038,48.7405,2021,6,2,Jun,Kotak Emerging Equity Fund - Regular Plan - Growth,Equity,Mid Cap,Kotak MF,Nifty Midcap 150 TRI,Moderately High
2021-06-21,118989,49.8805,0.007847717110407437,False,0.007817083941075342,,,,50.7038,48.7405,2021,6,2,Jun,Kotak Emerging Equity Fund - Regular Plan - Growth,Equity,Mid Cap,Kotak MF,Nifty Midcap 150 TRI,Moderately High
2021-06-22,118989,49.2642,-0.012355529716021163,False,-0.012432493885767629,,,,50.7038,48.7405,2021,6,2,Jun,Kotak Emerging Equity Fund - Regular Plan - Growth,Equity,Mid Cap,Kotak MF,Nifty Midcap 150 TRI,Moderately High
2021-06-23,118989,49.3397,0.0015325530506939966,False,0.0015313798897353841,,,,50.7038,48.7405,2021,6,2,Jun,Kotak Emerging Equity Fund - Regular Plan - Growth,Equity,Mid Cap,Kotak MF,Nifty Midcap 150 TRI,Moderately High
2021-06-24,118989,49.2804,-0.0012018719205831863,False,-0.0012025947478618464,,,,50.7038,48.7405,2021,6,2,Jun,Kotak Emerging Equity Fund - Regular Plan - Growth,Equity,Mid Cap,Kotak MF,Nifty Midcap 150 TRI,Moderately High
