scheme_code,date,nav
101305,2021-06-04,1000.0476
101305,2021-06-07,999.7169
101305,2021-06-08,999.909
101305,2021-06-09,1000.2222
101305,2021-06-10,1000.2859
101305,2021-06-11,1000.2395
101305,2021-06-14,1000.3555
101305,2021-06-15,1000.4985
101305,2021-06-16,1000.4159
101305,2021-06-17,1000.6462
101305,2021-06-18,1000.94
101305,2021-06-21,1001.5729
101305,2021-06-22,1001.9397
101305,2021-06-23,1001.9179
101305,2021-06-24,1002.1375
101305,2021-06-25,1002.547
101305,2021-06-28,1002.3515
101305,2021-06-29,1002.105
101305,2021-06-30,1002.5731
101305,2021-07-01,1002.88
101305,2021-07-02,1003.4525
101305,2021-07-05,1003.3294
101305,2021-07-06,1004.2264
101305,2021-07-07,1005.2769
101305,2021-07-08,1004.6937
101305,2021-07-09,1005.0046
101305,2021-07-12,1005.5125
101305,2021-07-13,1005.4951
101305,2021-07-14,1005.4161
101305,2021-07-15,1005.383
101305,2021-07-16,1005.3398
101305,2021-07-19,1005.3682
101305,2021-07-20,1006.3329
101305,2021-07-21,1006.4005
101305,2021-07-22,1006.642
101305,2021-07-23,1006.7787
101305,2021-07-26,1007.485
101305,2021-07-27,1007.7029
101305,2021-07-28,1007.6509
101305,2021-07-29,1008.1363
101305,2021-07-30,1008.0466
101305,2021-08-02,1007.9927
101305,2021-08-03,1007.9914
101305,2021-08-04,1007.7545
101305,2021-08-05,1007.6899
101305,2021-08-06,1007.7525
101305,2021-08-09,1007.7816
101305,2021-08-10,1007.8626
101305,2021-08-11,1008.0181
101305,2021-08-12,1008.3734
101305,2021-08-13,1008.8297
101305,2021-08-16,1009.0337
101305,2021-08-17,1008.8155
101305,2021-08-18,1009.2132
101305,2021-08-19,1009.6495
101305,2021-08-20,1009.8754
101305,2021-08-23,1009.7303
101305,2021-08-24,1010.2596
101305,2021-08-25,1010.2024
101305,2021-08-26,1010.2213
101305,2021-08-27,1010.4881
101305,2021-08-30,1010.1692
101305,2021-08-31,1010.4204
101305,2021-09-01,1010.8303
101305,2021-09-02,1011.7022
101305,2021-09-03,1011.9999
101305,2021-09-06,1012.3158
