scheme_code,date,nav
118701,2021-06-04,89.7339
118701,2021-06-07,90.3505
118701,2021-06-08,90.7033
118701,2021-06-09,91.1782
118701,2021-06-10,91.9557
118701,2021-06-11,91.535
118701,2021-06-14,93.1235
118701,2021-06-15,92.3657
118701,2021-06-16,92.8814
118701,2021-06-17,92.9032
118701,2021-06-18,92.2717
118701,2021-06-21,92.9661
118701,2021-06-22,92.6478
118701,2021-06-23,93.4497
118701,2021-06-24,93.3899
118701,2021-06-25,93.2375
118701,2021-06-28,93.5578
118701,2021-06-29,94.3706
118701,2021-06-30,94.8881
118701,2021-07-01,94.863
118701,2021-07-02,95.2259
118701,2021-07-05,95.9144
118701,2021-07-06,96.2885
118701,2021-07-07,98.382
118701,2021-07-08,99.3405
118701,2021-07-09,100.4594
118701,2021-07-12,101.6846
118701,2021-07-13,102.5478
118701,2021-07-14,102.5711
118701,2021-07-15,102.6751
118701,2021-07-16,104.4204
118701,2021-07-19,105.7953
118701,2021-07-20,106.2206
118701,2021-07-21,105.2442
118701,2021-07-22,106.0
118701,2021-07-23,104.5952
118701,2021-07-26,104.7972
118701,2021-07-27,104.5467
118701,2021-07-28,104.0731
118701,2021-07-29,104.9086
118701,2021-07-30,105.2033
118701,2021-08-02,104.2129
118701,2021-08-03,102.7784
118701,2021-08-04,102.3989
118701,2021-08-05,103.696
118701,2021-08-06,102.6084
118701,2021-08-09,104.8949
118701,2021-08-10,104.584
118701,2021-08-11,105.3134
118701,2021-08-12,103.9525
118701,2021-08-13,104.7443
118701,2021-08-16,105.8338
118701,2021-08-17,105.3674
118701,2021-08-18,105.2206
118701,2021-08-19,105.4191
118701,2021-08-20,104.4408
118701,2021-08-23,106.5314
118701,2021-08-24,105.8795
118701,2021-08-25,105.2736
118701,2021-08-26,105.0252
118701,2021-08-27,104.0726
118701,2021-08-30,102.7706
118701,2021-08-31,102.3358
118701,2021-09-01,101.9954
118701,2021-09-02,102.5265
118701,2021-09-03,101.8357
118701,2021-09-06,102.2338
118701,2021-09-07,103.7817
118701,2021-09-08,102.5397
118701,2021-09-09,103.4066
118701,2021-09-10,104.2069
118701,2021-09-13,106.1668
118701,2021-09-14,103.6976
118701,2021-09-15,103.8253
118701,2021-09-16,103.6575
118701,2021-09-17,103.7317
118701,2021-09-20,104.272
118701,2021-09-21,106.2531
118701,2021-09-22,105.214
118701,2021-09-23,104.7028
118701,2021-09-24,104.0338
118701,2021-09-27,102.7971
118701,2021-09-28,103.742
118701,2021-09-29,103.9577
118701,2021-09-30,105.2444
118701,2021-10-01,106.4187
118701,2021-10-04,106.4274
118701,2021-10-05,107.6008
118701,2021-10-06,107.9517
118701,2021-10-07,108.1761
118701,2021-10-08,107.9624
118701,2021-10-11,109.0883
118701,2021-10-12,110.3448
118701,2021-10-13,109.7143
118701,2021-10-14,109.8158
118701,2021-10-15,109.8298
118701,2021-10-18,110.065
118701,2021-10-19,109.887
118701,2021-10-20,109.0687
118701,2021-10-21,108.4162
118701,2021-10-22,108.5059
118701,2021-10-25,109.4153
118701,2021-10-26,110.5435
118701,2021-10-27,109.6999
118701,2021-10-28,109.1412
118701,2021-10-29,108.1793
118701,2021-11-01,108.8117
118701,2021-11-02,108.3866
118701,2021-11-03,107.6787
118701,2021-11-04,107.899
118701,2021-11-05,107.5183
118701,2021-11-08,107.6498
118701,2021-11-09,106.9296
118701,2021-11-10,106.8113
118701,2021-11-11,107.9136
118701,2021-11-12,108.2374
118701,2021-11-15,108.6766
118701,2021-11-16,108.1625
118701,2021-11-17,108.3336
118701,2021-11-18,108.8582
118701,2021-11-19,110.3607
118701,2021-11-22,110.1081
118701,2021-11-23,109.985
118701,2021-11-24,109.6803
118701,2021-11-25,108.7182
118701,2021-11-26,109.1058
118701,2021-11-29,108.701
118701,2021-11-30,110.8622
118701,2021-12-01,110.7001
118701,2021-12-02,111.6311
118701,2021-12-03,111.9272
118701,2021-12-06,112.196
118701,2021-12-07,112.5668
118701,2021-12-08,112.4054
118701,2021-12-09,112.5408
118701,2021-12-10,111.0601
118701,2021-12-13,110.1025
118701,2021-12-14,110.2051
118701,2021-12-15,108.4897
118701,2021-12-16,108.0944
118701,2021-12-17,107.2818
118701,2021-12-20,107.9946
118701,2021-12-21,106.902
118701,2021-12-22,105.9475
118701,2021-12-23,106.2277
118701,2021-12-24,104.7829
118701,2021-12-27,104.3964
118701,2021-12-28,102.9681
118701,2021-12-29,102.108
118701,2021-12-30,101.7132
118701,2021-12-31,102.4821
118701,2022-01-03,101.7909
118701,2022-01-04,102.0794
118701,2022-01-05,100.507
118701,2022-01-06,100.7991
118701,2022-01-07,100.4506
118701,2022-01-10,100.7219
118701,2022-01-11,99.0978
118701,2022-01-12,99.6525
118701,2022-01-13,99.6953
118701,2022-01-14,100.2525
118701,2022-01-17,100.4993
118701,2022-01-18,98.3784
118701,2022-01-19,98.0109
118701,2022-01-20,97.4669
118701,2022-01-21,97.7508
118701,2022-01-24,97.2292
118701,2022-01-25,95.9092
118701,2022-01-26,94.6815
118701,2022-01-27,95.3848
118701,2022-01-28,94.27
118701,2022-01-31,94.9773
118701,2022-02-01,93.6393
118701,2022-02-02,93.6912
118701,2022-02-03,94.0956
118701,2022-02-04,94.3071
118701,2022-02-07,94.5626
118701,2022-02-08,96.0328
118701,2022-02-09,96.4208
118701,2022-02-10,96.2826
118701,2022-02-11,96.7625
118701,2022-02-14,99.2029
118701,2022-02-15,99.3215
118701,2022-02-16,100.4807
118701,2022-02-17,100.7007
118701,2022-02-18,100.8434
118701,2022-02-21,99.0101
118701,2022-02-22,98.9096
118701,2022-02-23,99.3961
118701,2022-02-24,100.2478
118701,2022-02-25,101.3191
118701,2022-02-28,101.0501
118701,2022-03-01,101.4813
118701,2022-03-02,101.1726
118701,2022-03-03,100.6047
118701,2022-03-04,100.228
118701,2022-03-07,101.4483
118701,2022-03-08,101.7227
118701,2022-03-09,102.6239
118701,2022-03-10,102.4442
118701,2022-03-11,102.7237
118701,2022-03-14,103.0527
118701,2022-03-15,102.2854
118701,2022-03-16,102.4516
118701,2022-03-17,102.2872
118701,2022-03-18,101.7903
118701,2022-03-21,102.1407
118701,2022-03-22,101.9753
118701,2022-03-23,101.7478
118701,2022-03-24,103.9876
118701,2022-03-25,104.6027
118701,2022-03-28,104.1334
118701,2022-03-29,103.4205
118701,2022-03-30,103.4552
118701,2022-03-31,104.7387
118701,2022-04-01,104.8949
118701,2022-04-04,104.7463
118701,2022-04-05,105.2976
118701,2022-04-06,105.2292
118701,2022-04-07,105.2708
118701,2022-04-08,106.1777
118701,2022-04-11,105.8187
118701,2022-04-12,108.0914
118701,2022-04-13,108.0701
118701,2022-04-14,108.224
118701,2022-04-15,109.1282
118701,2022-04-18,107.1913
118701,2022-04-19,107.2124
118701,2022-04-20,105.8211
118701,2022-04-21,105.8431
118701,2022-04-22,106.7295
118701,2022-04-25,107.4511
118701,2022-04-26,108.6712
118701,2022-04-27,108.8929
118701,2022-04-28,109.2579
118701,2022-04-29,109.1472
118701,2022-05-02,109.2524
118701,2022-05-03,109.5002
118701,2022-05-04,110.0672
118701,2022-05-05,110.1145
118701,2022-05-06,109.5115
118701,2022-05-09,109.0847
118701,2022-05-10,110.5443
118701,2022-05-11,109.1786
118701,2022-05-12,109.9687
118701,2022-05-13,109.2663
118701,2022-05-16,109.7371
118701,2022-05-17,107.9307
118701,2022-05-18,106.7689
118701,2022-05-19,106.0421
118701,2022-05-20,105.8542
118701,2022-05-23,106.266
118701,2022-05-24,106.653
118701,2022-05-25,106.5893
118701,2022-05-26,106.2932
118701,2022-05-27,106.0024
118701,2022-05-30,106.492
118701,2022-05-31,107.1489
118701,2022-06-01,106.3261
118701,2022-06-02,105.7384
118701,2022-06-03,107.5347
118701,2022-06-06,106.6812
118701,2022-06-07,107.3863
118701,2022-06-08,107.3196
118701,2022-06-09,107.0048
118701,2022-06-10,107.1192
118701,2022-06-13,106.9006
118701,2022-06-14,105.8899
118701,2022-06-15,106.8821
118701,2022-06-16,107.3628
118701,2022-06-17,106.8005
118701,2022-06-20,104.9937
118701,2022-06-21,105.5493
118701,2022-06-22,104.5131
118701,2022-06-23,103.9995
118701,2022-06-24,102.2267
118701,2022-06-27,99.7999
118701,2022-06-28,101.0683
118701,2022-06-29,100.962
118701,2022-06-30,99.9681
118701,2022-07-01,99.6464
118701,2022-07-04,98.9947
118701,2022-07-05,99.5237
118701,2022-07-06,99.2492
118701,2022-07-07,100.7295
118701,2022-07-08,99.4217
118701,2022-07-11,99.7453
118701,2022-07-12,99.8475
118701,2022-07-13,100.5836
118701,2022-07-14,100.0398
118701,2022-07-15,100.6837
118701,2022-07-18,101.0122
118701,2022-07-19,100.6025
118701,2022-07-20,101.9272
118701,2022-07-21,102.2929
118701,2022-07-22,103.6354
118701,2022-07-25,102.9645
118701,2022-07-26,103.3827
118701,2022-07-27,101.7984
118701,2022-07-28,102.1811
118701,2022-07-29,102.506
118701,2022-08-01,103.7385
118701,2022-08-02,103.7548
118701,2022-08-03,104.6359
118701,2022-08-04,104.2009
118701,2022-08-05,104.172
118701,2022-08-08,102.8141
118701,2022-08-09,101.3292
118701,2022-08-10,102.6922
118701,2022-08-11,104.5088
118701,2022-08-12,105.173
118701,2022-08-15,106.0703
118701,2022-08-16,106.6368
118701,2022-08-17,106.703
118701,2022-08-18,108.6066
118701,2022-08-19,107.6793
118701,2022-08-22,107.6472
118701,2022-08-23,109.7211
118701,2022-08-24,109.6731
118701,2022-08-25,110.0825
118701,2022-08-26,109.4579
118701,2022-08-29,110.3281
118701,2022-08-30,110.1462
118701,2022-08-31,108.9719
118701,2022-09-01,108.0852
118701,2022-09-02,108.3119
118701,2022-09-05,107.3125
118701,2022-09-06,105.9453
118701,2022-09-07,104.6574
118701,2022-09-08,105.1871
118701,2022-09-09,106.4978
118701,2022-09-12,106.0429
118701,2022-09-13,105.4521
118701,2022-09-14,104.9058
118701,2022-09-15,103.8915
118701,2022-09-16,102.7904
118701,2022-09-19,102.1582
118701,2022-09-20,103.6211
118701,2022-09-21,104.5212
118701,2022-09-22,104.5827
118701,2022-09-23,104.3179
118701,2022-09-26,105.2947
118701,2022-09-27,107.8475
118701,2022-09-28,107.75
118701,2022-09-29,107.0684
118701,2022-09-30,107.141
118701,2022-10-03,107.5021
118701,2022-10-04,107.682
118701,2022-10-05,108.1294
118701,2022-10-06,108.456
118701,2022-10-07,107.7355
118701,2022-10-10,108.5349
118701,2022-10-11,109.8251
118701,2022-10-12,110.1828
118701,2022-10-13,110.339
118701,2022-10-14,110.0018
118701,2022-10-17,110.4948
118701,2022-10-18,110.9535
118701,2022-10-19,109.7426
118701,2022-10-20,109.5714
118701,2022-10-21,109.0582
118701,2022-10-24,110.1208
118701,2022-10-25,108.7608
118701,2022-10-26,109.221
118701,2022-10-27,108.6751
118701,2022-10-28,107.046
118701,2022-10-31,104.9723
118701,2022-11-01,105.7595
118701,2022-11-02,104.8096
118701,2022-11-03,104.1132
118701,2022-11-04,104.2419
118701,2022-11-07,103.2132
118701,2022-11-08,103.0162
118701,2022-11-09,102.1381
118701,2022-11-10,101.5146
118701,2022-11-11,102.3144
118701,2022-11-14,103.3648
118701,2022-11-15,102.4683
118701,2022-11-16,102.6665
118701,2022-11-17,104.1547
118701,2022-11-18,104.6723
118701,2022-11-21,102.6444
118701,2022-11-22,103.6739
118701,2022-11-23,104.9054
118701,2022-11-24,104.137
118701,2022-11-25,105.1211
118701,2022-11-28,105.0279
118701,2022-11-29,105.0251
118701,2022-11-30,105.3842
118701,2022-12-01,102.2962
118701,2022-12-02,102.6611
118701,2022-12-05,102.4973
118701,2022-12-06,102.628
118701,2022-12-07,102.478
118701,2022-12-08,101.9414
118701,2022-12-09,101.53
118701,2022-12-12,101.6747
118701,2022-12-13,101.3795
118701,2022-12-14,102.7653
118701,2022-12-15,102.5301
118701,2022-12-16,101.9592
118701,2022-12-19,102.5717
118701,2022-12-20,101.4821
118701,2022-12-21,101.3811
118701,2022-12-22,101.7446
118701,2022-12-23,100.8946
118701,2022-12-26,101.4618
118701,2022-12-27,101.3348
118701,2022-12-28,102.5759
118701,2022-12-29,100.9531
118701,2022-12-30,101.8694
118701,2023-01-02,100.8068
118701,2023-01-03,100.7771
118701,2023-01-04,100.616
118701,2023-01-05,99.4115
118701,2023-01-06,100.7366
118701,2023-01-09,100.889
118701,2023-01-10,98.63
118701,2023-01-11,100.503
118701,2023-01-12,100.4469
118701,2023-01-13,101.2658
118701,2023-01-16,101.7314
118701,2023-01-17,101.641
118701,2023-01-18,101.204
118701,2023-01-19,102.2519
118701,2023-01-20,102.8304
118701,2023-01-23,103.9565
118701,2023-01-24,104.0081
118701,2023-01-25,104.5225
118701,2023-01-26,104.0659
118701,2023-01-27,104.0458
118701,2023-01-30,103.9376
118701,2023-01-31,103.7683
118701,2023-02-01,103.3679
118701,2023-02-02,104.2939
118701,2023-02-03,103.1692
118701,2023-02-06,103.5385
118701,2023-02-07,106.9591
118701,2023-02-08,105.8465
118701,2023-02-09,105.3521
118701,2023-02-10,104.5832
118701,2023-02-13,104.5553
118701,2023-02-14,103.047
118701,2023-02-15,103.2314
118701,2023-02-16,104.3806
118701,2023-02-17,103.9742
118701,2023-02-20,103.2177
118701,2023-02-21,103.795
118701,2023-02-22,104.6811
118701,2023-02-23,105.0015
118701,2023-02-24,105.4881
118701,2023-02-27,104.2619
118701,2023-02-28,105.1852
118701,2023-03-01,106.6269
118701,2023-03-02,107.603
118701,2023-03-03,105.7982
118701,2023-03-06,106.1792
118701,2023-03-07,107.3966
118701,2023-03-08,106.1135
118701,2023-03-09,105.0294
118701,2023-03-10,105.387
118701,2023-03-13,106.5583
118701,2023-03-14,107.4721
118701,2023-03-15,108.1917
118701,2023-03-16,108.7974
118701,2023-03-17,109.5274
118701,2023-03-20,110.0559
118701,2023-03-21,109.3251
118701,2023-03-22,110.7765
118701,2023-03-23,110.0693
118701,2023-03-24,110.3028
118701,2023-03-27,110.1355
118701,2023-03-28,109.9256
118701,2023-03-29,109.6825
118701,2023-03-30,108.6939
118701,2023-03-31,108.0501
118701,2023-04-03,106.7207
118701,2023-04-04,105.7787
118701,2023-04-05,105.6343
118701,2023-04-06,106.1892
118701,2023-04-07,106.276
118701,2023-04-10,105.5385
118701,2023-04-11,107.4361
118701,2023-04-12,105.1726
118701,2023-04-13,105.0924
118701,2023-04-14,104.2909
118701,2023-04-17,103.1669
118701,2023-04-18,104.4641
118701,2023-04-19,104.732
118701,2023-04-20,105.6209
118701,2023-04-21,105.923
118701,2023-04-24,107.3176
118701,2023-04-25,106.7397
118701,2023-04-26,105.9918
118701,2023-04-27,104.9353
118701,2023-04-28,105.4192
118701,2023-05-01,105.3144
118701,2023-05-02,105.3452
118701,2023-05-03,107.0049
118701,2023-05-04,106.2142
118701,2023-05-05,108.6061
118701,2023-05-08,108.0987
118701,2023-05-09,106.3688
118701,2023-05-10,106.3856
118701,2023-05-11,104.4894
118701,2023-05-12,105.4128
118701,2023-05-15,105.264
118701,2023-05-16,105.107
118701,2023-05-17,106.1761
118701,2023-05-18,107.7446
