scheme_code,date,nav
101206,2021-06-04,100.3254
101206,2021-06-07,100.4217
101206,2021-06-08,100.2287
101206,2021-06-09,99.9704
101206,2021-06-10,99.629
101206,2021-06-11,100.0399
101206,2021-06-14,99.648
101206,2021-06-15,100.3183
101206,2021-06-16,100.8807
101206,2021-06-17,101.3023
101206,2021-06-18,102.2123
101206,2021-06-21,103.7862
101206,2021-06-22,103.0365
101206,2021-06-23,100.6464
101206,2021-06-24,99.5565
101206,2021-06-25,100.5313
101206,2021-06-28,100.9344
101206,2021-06-29,101.0348
101206,2021-06-30,102.4568
101206,2021-07-01,102.9676
101206,2021-07-02,101.9664
101206,2021-07-05,102.6291
101206,2021-07-06,99.9257
101206,2021-07-07,101.2091
101206,2021-07-08,101.0651
101206,2021-07-09,100.9439
101206,2021-07-12,100.8528
101206,2021-07-13,100.8139
101206,2021-07-14,101.2881
101206,2021-07-15,102.2789
101206,2021-07-16,102.3068
101206,2021-07-19,103.3581
101206,2021-07-20,102.526
101206,2021-07-21,103.1559
101206,2021-07-22,103.0394
101206,2021-07-23,100.8877
101206,2021-07-26,101.0035
101206,2021-07-27,100.765
101206,2021-07-28,100.8326
101206,2021-07-29,101.7529
101206,2021-07-30,102.3712
101206,2021-08-02,103.4831
101206,2021-08-03,104.7458
101206,2021-08-04,105.2531
101206,2021-08-05,106.2104
101206,2021-08-06,106.9386
101206,2021-08-09,108.0778
101206,2021-08-10,108.8114
101206,2021-08-11,108.6844
101206,2021-08-12,106.8794
101206,2021-08-13,107.5269
101206,2021-08-16,106.6555
101206,2021-08-17,108.0167
101206,2021-08-18,108.0852
101206,2021-08-19,108.3322
101206,2021-08-20,109.5357
101206,2021-08-23,110.5481
101206,2021-08-24,110.1519
101206,2021-08-25,109.5184
101206,2021-08-26,107.5921
101206,2021-08-27,106.4852
101206,2021-08-30,105.1162
101206,2021-08-31,104.9477
101206,2021-09-01,107.3575
101206,2021-09-02,107.1142
101206,2021-09-03,107.8386
101206,2021-09-06,108.2973
101206,2021-09-07,107.3755
101206,2021-09-08,108.2111
101206,2021-09-09,108.1632
101206,2021-09-10,109.0542
101206,2021-09-13,108.8692
101206,2021-09-14,107.9774
101206,2021-09-15,107.9434
101206,2021-09-16,106.5994
101206,2021-09-17,105.8685
101206,2021-09-20,103.3215
101206,2021-09-21,104.8462
101206,2021-09-22,104.524
101206,2021-09-23,104.6407
101206,2021-09-24,102.598
101206,2021-09-27,103.5164
101206,2021-09-28,103.481
101206,2021-09-29,101.7404
101206,2021-09-30,99.8178
101206,2021-10-01,98.3614
101206,2021-10-04,100.3982
101206,2021-10-05,101.6071
101206,2021-10-06,101.8043
101206,2021-10-07,102.2564
101206,2021-10-08,103.1941
101206,2021-10-11,102.916
101206,2021-10-12,102.5413
101206,2021-10-13,106.5059
101206,2021-10-14,105.0918
101206,2021-10-15,107.3254
101206,2021-10-18,108.1568
101206,2021-10-19,109.2546
101206,2021-10-20,106.8669
101206,2021-10-21,106.4601
101206,2021-10-22,106.5024
101206,2021-10-25,106.4033
101206,2021-10-26,106.6662
101206,2021-10-27,107.368
101206,2021-10-28,107.722
101206,2021-10-29,107.9124
101206,2021-11-01,106.7244
101206,2021-11-02,107.8228
101206,2021-11-03,108.0095
101206,2021-11-04,108.4557
101206,2021-11-05,107.8303
101206,2021-11-08,106.9029
101206,2021-11-09,105.4273
101206,2021-11-10,107.6329
101206,2021-11-11,108.9475
101206,2021-11-12,107.893
101206,2021-11-15,108.0868
101206,2021-11-16,107.5757
101206,2021-11-17,106.4637
101206,2021-11-18,108.2172
101206,2021-11-19,106.3839
101206,2021-11-22,105.894
101206,2021-11-23,106.5689
101206,2021-11-24,105.5475
101206,2021-11-25,105.5582
101206,2021-11-26,104.759
101206,2021-11-29,104.1512
101206,2021-11-30,106.016
101206,2021-12-01,105.1833
101206,2021-12-02,104.8326
101206,2021-12-03,105.5224
101206,2021-12-06,105.7955
101206,2021-12-07,105.7862
101206,2021-12-08,107.4578
101206,2021-12-09,106.9076
101206,2021-12-10,107.4069
101206,2021-12-13,108.9383
101206,2021-12-14,109.3267
101206,2021-12-15,112.9377
101206,2021-12-16,113.8525
101206,2021-12-17,112.6836
101206,2021-12-20,111.6661
101206,2021-12-21,113.6243
101206,2021-12-22,112.6086
101206,2021-12-23,111.745
101206,2021-12-24,113.1478
101206,2021-12-27,116.2507
101206,2021-12-28,114.7254
101206,2021-12-29,114.1818
101206,2021-12-30,113.9765
101206,2021-12-31,113.5138
101206,2022-01-03,112.5608
101206,2022-01-04,112.0736
101206,2022-01-05,112.7641
101206,2022-01-06,112.0438
101206,2022-01-07,112.5605
101206,2022-01-10,111.4229
101206,2022-01-11,112.5981
101206,2022-01-12,114.8248
101206,2022-01-13,114.3775
101206,2022-01-14,112.944
101206,2022-01-17,110.9863
101206,2022-01-18,111.4345
101206,2022-01-19,111.985
101206,2022-01-20,113.4461
101206,2022-01-21,112.2401
101206,2022-01-24,111.4132
101206,2022-01-25,110.8162
101206,2022-01-26,109.6488
101206,2022-01-27,109.9221
101206,2022-01-28,109.9258
101206,2022-01-31,108.6935
101206,2022-02-01,109.268
101206,2022-02-02,109.0979
101206,2022-02-03,109.6011
101206,2022-02-04,111.1306
101206,2022-02-07,109.9482
101206,2022-02-08,109.1884
101206,2022-02-09,108.0281
101206,2022-02-10,108.2653
101206,2022-02-11,108.248
101206,2022-02-14,107.8608
101206,2022-02-15,106.8367
101206,2022-02-16,106.2013
101206,2022-02-17,106.5901
101206,2022-02-18,107.5856
101206,2022-02-21,107.0337
101206,2022-02-22,107.8478
101206,2022-02-23,108.4771
101206,2022-02-24,108.3121
101206,2022-02-25,109.5548
101206,2022-02-28,108.6107
101206,2022-03-01,109.508
101206,2022-03-02,109.97
101206,2022-03-03,110.0142
101206,2022-03-04,110.8
101206,2022-03-07,114.1822
101206,2022-03-08,113.8883
101206,2022-03-09,114.6454
101206,2022-03-10,116.3076
101206,2022-03-11,117.7633
101206,2022-03-14,117.408
101206,2022-03-15,118.342
101206,2022-03-16,120.0236
101206,2022-03-17,118.164
101206,2022-03-18,118.9352
101206,2022-03-21,120.9805
101206,2022-03-22,122.2491
101206,2022-03-23,122.079
101206,2022-03-24,121.7257
101206,2022-03-25,123.0798
101206,2022-03-28,123.1485
101206,2022-03-29,121.9468
101206,2022-03-30,119.6357
101206,2022-03-31,120.2198
101206,2022-04-01,121.5593
101206,2022-04-04,121.7809
101206,2022-04-05,121.7888
101206,2022-04-06,121.862
101206,2022-04-07,120.9546
101206,2022-04-08,120.0276
101206,2022-04-11,121.0266
101206,2022-04-12,120.2725
101206,2022-04-13,121.0568
101206,2022-04-14,121.4431
101206,2022-04-15,120.9343
101206,2022-04-18,120.7342
101206,2022-04-19,120.4618
101206,2022-04-20,119.0112
101206,2022-04-21,120.9126
101206,2022-04-22,121.4194
101206,2022-04-25,120.9615
101206,2022-04-26,121.4284
101206,2022-04-27,120.2325
101206,2022-04-28,120.3702
101206,2022-04-29,120.1927
101206,2022-05-02,119.1184
101206,2022-05-03,120.5243
101206,2022-05-04,118.2252
101206,2022-05-05,117.64
101206,2022-05-06,117.9382
101206,2022-05-09,118.4245
101206,2022-05-10,116.7955
101206,2022-05-11,118.698
101206,2022-05-12,119.5906
101206,2022-05-13,121.6906
101206,2022-05-16,122.167
101206,2022-05-17,122.8225
101206,2022-05-18,123.9512
101206,2022-05-19,124.4513
101206,2022-05-20,124.6896
101206,2022-05-23,123.1787
101206,2022-05-24,122.9189
101206,2022-05-25,122.5592
101206,2022-05-26,122.7386
101206,2022-05-27,124.247
101206,2022-05-30,123.9933
101206,2022-05-31,123.9048
101206,2022-06-01,124.6365
101206,2022-06-02,124.2346
101206,2022-06-03,124.6413
101206,2022-06-06,126.9826
101206,2022-06-07,127.3375
101206,2022-06-08,125.2252
101206,2022-06-09,125.321
101206,2022-06-10,128.8493
101206,2022-06-13,131.5317
101206,2022-06-14,131.0787
101206,2022-06-15,130.3719
101206,2022-06-16,129.4162
101206,2022-06-17,129.455
101206,2022-06-20,128.0336
101206,2022-06-21,128.0539
101206,2022-06-22,128.689
101206,2022-06-23,129.3779
101206,2022-06-24,130.4925
101206,2022-06-27,132.5436
101206,2022-06-28,132.7012
101206,2022-06-29,131.4312
101206,2022-06-30,133.6183
101206,2022-07-01,133.0165
101206,2022-07-04,132.6263
101206,2022-07-05,131.6414
101206,2022-07-06,132.6176
101206,2022-07-07,133.0742
101206,2022-07-08,132.695
