scheme_code,date,nav
120684,2021-06-04,138.8051
120684,2021-06-07,137.941
120684,2021-06-08,138.3665
120684,2021-06-09,138.1925
120684,2021-06-10,139.6099
120684,2021-06-11,140.599
120684,2021-06-14,141.7065
120684,2021-06-15,140.5218
120684,2021-06-16,140.9729
120684,2021-06-17,142.1469
120684,2021-06-18,141.1538
120684,2021-06-21,142.0109
120684,2021-06-22,145.7481
120684,2021-06-23,144.0673
120684,2021-06-24,146.0706
120684,2021-06-25,145.4681
120684,2021-06-28,147.3097
120684,2021-06-29,147.3215
120684,2021-06-30,148.635
120684,2021-07-01,147.7266
120684,2021-07-02,149.9213
120684,2021-07-05,149.4759
120684,2021-07-06,148.8976
120684,2021-07-07,147.8718
120684,2021-07-08,147.2999
120684,2021-07-09,146.4813
120684,2021-07-12,145.5831
120684,2021-07-13,147.3384
120684,2021-07-14,148.8535
120684,2021-07-15,146.9647
120684,2021-07-16,146.6206
120684,2021-07-19,144.3893
120684,2021-07-20,146.7132
120684,2021-07-21,148.2768
120684,2021-07-22,148.7059
120684,2021-07-23,146.8294
120684,2021-07-26,147.3969
120684,2021-07-27,147.7569
120684,2021-07-28,145.8036
120684,2021-07-29,146.0384
120684,2021-07-30,145.9704
120684,2021-08-02,145.1353
120684,2021-08-03,146.2661
120684,2021-08-04,144.6893
120684,2021-08-05,144.2638
120684,2021-08-06,144.1509
120684,2021-08-09,145.982
120684,2021-08-10,149.4791
120684,2021-08-11,149.5962
120684,2021-08-12,146.5941
120684,2021-08-13,148.5545
120684,2021-08-16,149.2661
120684,2021-08-17,150.1915
120684,2021-08-18,150.8793
120684,2021-08-19,150.5444
120684,2021-08-20,148.9246
120684,2021-08-23,149.5344
120684,2021-08-24,148.552
120684,2021-08-25,149.6886
120684,2021-08-26,149.8155
120684,2021-08-27,148.2704
120684,2021-08-30,148.2542
120684,2021-08-31,151.5303
120684,2021-09-01,152.0213
120684,2021-09-02,150.754
120684,2021-09-03,149.6533
120684,2021-09-06,147.3687
120684,2021-09-07,149.6907
120684,2021-09-08,151.4865
120684,2021-09-09,153.8837
120684,2021-09-10,154.4616
120684,2021-09-13,154.2964
120684,2021-09-14,154.6064
120684,2021-09-15,153.617
120684,2021-09-16,156.2275
120684,2021-09-17,156.8584
120684,2021-09-20,157.2247
120684,2021-09-21,157.3283
120684,2021-09-22,159.3016
120684,2021-09-23,159.0595
120684,2021-09-24,161.0063
120684,2021-09-27,162.6605
120684,2021-09-28,161.3185
120684,2021-09-29,163.04
120684,2021-09-30,162.1582
120684,2021-10-01,162.8216
120684,2021-10-04,164.179
120684,2021-10-05,164.6572
120684,2021-10-06,166.2975
120684,2021-10-07,166.8686
120684,2021-10-08,165.5923
120684,2021-10-11,166.2034
120684,2021-10-12,163.5742
120684,2021-10-13,164.3908
120684,2021-10-14,162.7729
120684,2021-10-15,164.0524
120684,2021-10-18,163.4149
120684,2021-10-19,162.2742
120684,2021-10-20,160.825
120684,2021-10-21,162.3249
120684,2021-10-22,163.5913
120684,2021-10-25,163.362
120684,2021-10-26,161.7211
120684,2021-10-27,158.7981
120684,2021-10-28,160.7216
120684,2021-10-29,161.2526
120684,2021-11-01,161.5657
120684,2021-11-02,159.8794
120684,2021-11-03,160.7469
120684,2021-11-04,161.8804
120684,2021-11-05,160.7493
120684,2021-11-08,158.1227
120684,2021-11-09,158.3438
120684,2021-11-10,158.7157
120684,2021-11-11,158.0925
120684,2021-11-12,156.7388
120684,2021-11-15,153.4059
120684,2021-11-16,154.1756
120684,2021-11-17,152.8283
120684,2021-11-18,153.3037
120684,2021-11-19,154.0154
120684,2021-11-22,154.0375
120684,2021-11-23,154.437
120684,2021-11-24,152.5285
120684,2021-11-25,149.1582
120684,2021-11-26,149.9359
120684,2021-11-29,149.4737
120684,2021-11-30,149.8312
120684,2021-12-01,148.825
120684,2021-12-02,149.9863
120684,2021-12-03,147.8112
120684,2021-12-06,149.0293
120684,2021-12-07,148.8511
120684,2021-12-08,150.0795
120684,2021-12-09,151.1897
120684,2021-12-10,150.5198
120684,2021-12-13,152.0911
120684,2021-12-14,151.4709
120684,2021-12-15,150.1537
120684,2021-12-16,150.1309
120684,2021-12-17,150.7235
120684,2021-12-20,149.4509
120684,2021-12-21,149.6749
120684,2021-12-22,148.0216
120684,2021-12-23,149.0742
120684,2021-12-24,148.968
120684,2021-12-27,148.6688
120684,2021-12-28,149.6082
120684,2021-12-29,149.2323
120684,2021-12-30,148.491
120684,2021-12-31,149.6022
120684,2022-01-03,147.4843
120684,2022-01-04,146.44
120684,2022-01-05,146.7703
120684,2022-01-06,146.8808
120684,2022-01-07,144.7475
120684,2022-01-10,145.4345
120684,2022-01-11,149.5554
120684,2022-01-12,150.0834
120684,2022-01-13,150.0922
120684,2022-01-14,150.5974
120684,2022-01-17,150.9863
120684,2022-01-18,152.5835
120684,2022-01-19,154.0687
120684,2022-01-20,157.1021
120684,2022-01-21,158.0813
120684,2022-01-24,161.9648
120684,2022-01-25,160.6522
120684,2022-01-26,157.9027
120684,2022-01-27,157.2111
120684,2022-01-28,158.0376
120684,2022-01-31,157.2491
120684,2022-02-01,159.0382
120684,2022-02-02,157.9118
120684,2022-02-03,161.0408
120684,2022-02-04,161.7961
120684,2022-02-07,162.9897
120684,2022-02-08,163.2325
120684,2022-02-09,162.4233
120684,2022-02-10,160.9087
120684,2022-02-11,160.4952
120684,2022-02-14,161.3582
120684,2022-02-15,161.8619
120684,2022-02-16,163.4005
120684,2022-02-17,163.3629
120684,2022-02-18,164.0823
120684,2022-02-21,164.2386
120684,2022-02-22,166.7913
120684,2022-02-23,164.5731
120684,2022-02-24,163.1677
120684,2022-02-25,164.5961
120684,2022-02-28,163.9555
120684,2022-03-01,162.0884
120684,2022-03-02,161.2846
120684,2022-03-03,161.0468
120684,2022-03-04,163.751
120684,2022-03-07,164.536
120684,2022-03-08,167.4256
120684,2022-03-09,166.2212
120684,2022-03-10,166.0284
120684,2022-03-11,166.9456
120684,2022-03-14,166.3943
120684,2022-03-15,166.1385
120684,2022-03-16,165.3622
120684,2022-03-17,163.8157
120684,2022-03-18,164.8712
120684,2022-03-21,165.0866
120684,2022-03-22,166.9031
120684,2022-03-23,167.7918
120684,2022-03-24,166.712
120684,2022-03-25,164.7657
120684,2022-03-28,165.5087
120684,2022-03-29,166.1287
120684,2022-03-30,166.7809
120684,2022-03-31,163.5824
120684,2022-04-01,163.6627
120684,2022-04-04,163.878
120684,2022-04-05,162.8608
120684,2022-04-06,162.9309
120684,2022-04-07,160.4803
120684,2022-04-08,161.758
120684,2022-04-11,164.4324
120684,2022-04-12,166.0858
120684,2022-04-13,167.855
120684,2022-04-14,169.1698
120684,2022-04-15,168.9398
120684,2022-04-18,171.5336
120684,2022-04-19,171.7753
120684,2022-04-20,171.2705
