scheme_code,date,nav
100012,2021-06-04,1000.2087
100012,2021-06-07,1000.3955
100012,2021-06-08,1000.6183
100012,2021-06-09,1000.178
100012,2021-06-10,1000.237
100012,2021-06-11,1000.4471
100012,2021-06-14,1000.4346
100012,2021-06-15,1000.1441
100012,2021-06-16,1000.3856
100012,2021-06-17,1000.8163
100012,2021-06-18,1000.8891
100012,2021-06-21,1001.1834
100012,2021-06-22,1001.7978
100012,2021-06-23,1002.0163
100012,2021-06-24,1002.0945
100012,2021-06-25,1002.3372
100012,2021-06-28,1001.9104
100012,2021-06-29,1001.6421
100012,2021-06-30,1002.1696
100012,2021-07-01,1002.2037
100012,2021-07-02,1002.8191
100012,2021-07-05,1002.396
100012,2021-07-06,1002.6934
100012,2021-07-07,1002.9344
100012,2021-07-08,1002.6957
100012,2021-07-09,1002.9396
100012,2021-07-12,1002.9176
100012,2021-07-13,1003.2693
100012,2021-07-14,1003.8684
100012,2021-07-15,1003.9211
100012,2021-07-16,1004.3577
100012,2021-07-19,1004.338
100012,2021-07-20,1004.5745
100012,2021-07-21,1004.7261
100012,2021-07-22,1004.9983
100012,2021-07-23,1004.9199
100012,2021-07-26,1005.679
100012,2021-07-27,1005.8284
100012,2021-07-28,1006.0718
100012,2021-07-29,1006.3104
100012,2021-07-30,1006.4204
100012,2021-08-02,1006.7404
100012,2021-08-03,1007.2168
100012,2021-08-04,1007.7724
100012,2021-08-05,1007.6804
100012,2021-08-06,1008.306
100012,2021-08-09,1009.168
100012,2021-08-10,1009.1546
100012,2021-08-11,1009.6127
100012,2021-08-12,1010.185
100012,2021-08-13,1010.2119
100012,2021-08-16,1010.2886
100012,2021-08-17,1010.4176
100012,2021-08-18,1010.7113
100012,2021-08-19,1010.9456
100012,2021-08-20,1011.0557
100012,2021-08-23,1011.2636
100012,2021-08-24,1011.5607
100012,2021-08-25,1011.6653
100012,2021-08-26,1011.8029
100012,2021-08-27,1012.2146
100012,2021-08-30,1012.502
100012,2021-08-31,1013.2652
100012,2021-09-01,1013.333
100012,2021-09-02,1013.8725
100012,2021-09-03,1013.8327
100012,2021-09-06,1014.3851
100012,2021-09-07,1014.7897
100012,2021-09-08,1015.3646
100012,2021-09-09,1015.3946
100012,2021-09-10,1015.7409
100012,2021-09-13,1016.1212
100012,2021-09-14,1015.8819
100012,2021-09-15,1016.2732
100012,2021-09-16,1016.508
100012,2021-09-17,1017.1079
100012,2021-09-20,1017.4109
100012,2021-09-21,1017.4902
100012,2021-09-22,1018.5606
100012,2021-09-23,1018.5586
100012,2021-09-24,1018.5664
100012,2021-09-27,1018.5187
100012,2021-09-28,1019.1787
100012,2021-09-29,1019.3101
100012,2021-09-30,1019.7878
100012,2021-10-01,1020.1531
100012,2021-10-04,1020.5554
100012,2021-10-05,1020.3442
100012,2021-10-06,1020.3185
100012,2021-10-07,1020.5784
100012,2021-10-08,1020.5892
100012,2021-10-11,1021.3597
100012,2021-10-12,1021.3266
100012,2021-10-13,1021.629
100012,2021-10-14,1022.3165
100012,2021-10-15,1022.3261
100012,2021-10-18,1022.2412
100012,2021-10-19,1023.2454
100012,2021-10-20,1024.3029
100012,2021-10-21,1024.4938
100012,2021-10-22,1025.3337
100012,2021-10-25,1025.298
100012,2021-10-26,1025.8067
100012,2021-10-27,1026.1359
100012,2021-10-28,1026.0514
100012,2021-10-29,1026.3613
100012,2021-11-01,1027.0976
100012,2021-11-02,1026.8075
100012,2021-11-03,1027.1612
100012,2021-11-04,1027.0744
100012,2021-11-05,1026.5432
