scheme_code,date,nav
100270,2021-06-04,50.5182
100270,2021-06-07,49.8416
100270,2021-06-08,49.4562
100270,2021-06-09,50.0365
100270,2021-06-10,50.4602
100270,2021-06-11,50.543
100270,2021-06-14,50.4068
100270,2021-06-15,50.915
100270,2021-06-16,52.9613
100270,2021-06-17,53.4
100270,2021-06-18,53.3506
100270,2021-06-21,52.5572
100270,2021-06-22,52.155
100270,2021-06-23,51.7121
100270,2021-06-24,51.6954
100270,2021-06-25,51.8463
100270,2021-06-28,52.6255
100270,2021-06-29,51.4895
100270,2021-06-30,53.0207
100270,2021-07-01,54.1153
100270,2021-07-02,55.004
100270,2021-07-05,55.1449
100270,2021-07-06,55.8512
100270,2021-07-07,54.738
100270,2021-07-08,54.1538
100270,2021-07-09,55.0467
100270,2021-07-12,54.6563
100270,2021-07-13,55.9886
100270,2021-07-14,55.9751
100270,2021-07-15,55.6204
100270,2021-07-16,55.7558
100270,2021-07-19,54.8655
100270,2021-07-20,53.6929
100270,2021-07-21,53.5711
100270,2021-07-22,53.7909
100270,2021-07-23,53.4718
100270,2021-07-26,52.6537
100270,2021-07-27,51.996
100270,2021-07-28,51.6985
100270,2021-07-29,51.7979
100270,2021-07-30,51.1314
100270,2021-08-02,50.7408
100270,2021-08-03,50.0152
100270,2021-08-04,50.0933
100270,2021-08-05,50.4232
100270,2021-08-06,50.1336
100270,2021-08-09,50.3922
100270,2021-08-10,50.412
100270,2021-08-11,50.2449
100270,2021-08-12,49.6204
100270,2021-08-13,51.3826
100270,2021-08-16,50.879
100270,2021-08-17,50.9463
100270,2021-08-18,50.5644
100270,2021-08-19,50.9538
100270,2021-08-20,51.151
100270,2021-08-23,51.5287
100270,2021-08-24,50.2531
100270,2021-08-25,50.5348
100270,2021-08-26,50.7445
100270,2021-08-27,50.4683
100270,2021-08-30,50.9138
100270,2021-08-31,51.7424
100270,2021-09-01,50.776
100270,2021-09-02,51.5709
100270,2021-09-03,51.4404
100270,2021-09-06,51.5067
100270,2021-09-07,50.7601
100270,2021-09-08,49.6861
100270,2021-09-09,50.7731
100270,2021-09-10,51.2596
100270,2021-09-13,50.8018
100270,2021-09-14,51.2236
100270,2021-09-15,51.1754
100270,2021-09-16,51.683
100270,2021-09-17,51.5367
100270,2021-09-20,51.6041
100270,2021-09-21,52.6284
100270,2021-09-22,51.6372
100270,2021-09-23,51.1885
100270,2021-09-24,51.5156
100270,2021-09-27,52.5135
100270,2021-09-28,53.8547
100270,2021-09-29,53.2922
100270,2021-09-30,54.25
100270,2021-10-01,53.5905
100270,2021-10-04,53.3288
100270,2021-10-05,53.3538
100270,2021-10-06,52.4006
100270,2021-10-07,52.9178
100270,2021-10-08,52.6685
