scheme_code,date,nav
125497,2021-06-04,29.7598
125497,2021-06-07,29.7735
125497,2021-06-08,31.202
125497,2021-06-09,31.3397
125497,2021-06-10,30.9258
125497,2021-06-11,30.882
125497,2021-06-14,30.7647
125497,2021-06-15,31.0292
125497,2021-06-16,30.2907
125497,2021-06-17,30.5166
125497,2021-06-18,30.3738
125497,2021-06-21,30.1171
125497,2021-06-22,30.2267
125497,2021-06-23,30.1038
125497,2021-06-24,30.1949
125497,2021-06-25,30.127
125497,2021-06-28,29.7345
125497,2021-06-29,30.0852
125497,2021-06-30,30.423
125497,2021-07-01,30.9726
125497,2021-07-02,30.9516
125497,2021-07-05,31.1487
125497,2021-07-06,31.3907
125497,2021-07-07,31.9533
125497,2021-07-08,31.2718
125497,2021-07-09,30.5426
125497,2021-07-12,30.8706
125497,2021-07-13,30.3781
125497,2021-07-14,29.753
125497,2021-07-15,29.6617
125497,2021-07-16,29.6412
125497,2021-07-19,29.9554
125497,2021-07-20,29.8322
125497,2021-07-21,29.6553
125497,2021-07-22,29.6404
125497,2021-07-23,29.467
125497,2021-07-26,30.1354
125497,2021-07-27,30.5123
125497,2021-07-28,29.6589
125497,2021-07-29,30.8067
125497,2021-07-30,31.442
125497,2021-08-02,33.0526
125497,2021-08-03,31.9167
125497,2021-08-04,33.3249
125497,2021-08-05,32.3726
125497,2021-08-06,31.3731
125497,2021-08-09,30.75
125497,2021-08-10,30.7635
125497,2021-08-11,30.2913
125497,2021-08-12,30.5429
125497,2021-08-13,30.2924
125497,2021-08-16,29.8821
125497,2021-08-17,31.0335
125497,2021-08-18,30.953
125497,2021-08-19,30.2846
125497,2021-08-20,30.7409
125497,2021-08-23,30.8486
125497,2021-08-24,30.2416
125497,2021-08-25,29.9929
125497,2021-08-26,29.9261
125497,2021-08-27,29.3529
125497,2021-08-30,29.8594
125497,2021-08-31,28.944
125497,2021-09-01,29.7632
125497,2021-09-02,29.4494
125497,2021-09-03,29.9209
125497,2021-09-06,29.7921
125497,2021-09-07,29.9184
125497,2021-09-08,29.7569
125497,2021-09-09,30.8458
125497,2021-09-10,30.1825
125497,2021-09-13,30.4271
125497,2021-09-14,30.3909
125497,2021-09-15,31.6876
125497,2021-09-16,31.7947
125497,2021-09-17,31.4609
125497,2021-09-20,31.6469
125497,2021-09-21,31.111
125497,2021-09-22,30.9868
125497,2021-09-23,30.8554
125497,2021-09-24,31.2118
125497,2021-09-27,30.6723
125497,2021-09-28,31.3738
125497,2021-09-29,31.6212
125497,2021-09-30,31.3009
125497,2021-10-01,31.7368
125497,2021-10-04,32.2755
125497,2021-10-05,32.85
125497,2021-10-06,32.7812
125497,2021-10-07,32.0617
125497,2021-10-08,32.4633
125497,2021-10-11,32.5883
125497,2021-10-12,32.6748
125497,2021-10-13,34.3579
125497,2021-10-14,34.2129
125497,2021-10-15,34.1812
125497,2021-10-18,34.2425
125497,2021-10-19,34.9238
125497,2021-10-20,35.8765
125497,2021-10-21,36.9311
