scheme_code,date,nav
100119,2021-06-04,79.2006
100119,2021-06-07,79.652
100119,2021-06-08,80.2537
100119,2021-06-09,81.3995
100119,2021-06-10,81.1329
100119,2021-06-11,81.1462
100119,2021-06-14,80.7063
100119,2021-06-15,80.1998
100119,2021-06-16,79.3451
100119,2021-06-17,79.867
100119,2021-06-18,80.451
100119,2021-06-21,82.154
100119,2021-06-22,83.2281
100119,2021-06-23,83.4461
100119,2021-06-24,82.28
100119,2021-06-25,83.0142
100119,2021-06-28,82.7754
100119,2021-06-29,83.246
100119,2021-06-30,83.0085
100119,2021-07-01,81.6212
100119,2021-07-02,81.7167
100119,2021-07-05,80.5698
100119,2021-07-06,81.785
100119,2021-07-07,82.8166
100119,2021-07-08,82.2574
100119,2021-07-09,83.1067
100119,2021-07-12,82.472
100119,2021-07-13,81.4402
100119,2021-07-14,81.559
100119,2021-07-15,82.1745
100119,2021-07-16,83.46
100119,2021-07-19,84.4154
100119,2021-07-20,83.2668
100119,2021-07-21,84.8014
100119,2021-07-22,85.5422
100119,2021-07-23,87.1589
100119,2021-07-26,87.6901
100119,2021-07-27,85.1297
100119,2021-07-28,84.6609
100119,2021-07-29,85.4962
100119,2021-07-30,84.4118
100119,2021-08-02,83.7281
100119,2021-08-03,83.9782
100119,2021-08-04,83.79
100119,2021-08-05,84.0583
100119,2021-08-06,84.5984
100119,2021-08-09,85.95
100119,2021-08-10,86.8048
100119,2021-08-11,86.6111
100119,2021-08-12,88.2462
100119,2021-08-13,86.5982
100119,2021-08-16,85.7429
100119,2021-08-17,84.6122
100119,2021-08-18,83.3301
100119,2021-08-19,83.0993
100119,2021-08-20,83.7033
100119,2021-08-23,84.1831
100119,2021-08-24,82.4768
100119,2021-08-25,81.9716
100119,2021-08-26,83.5141
100119,2021-08-27,83.351
100119,2021-08-30,81.5668
100119,2021-08-31,82.5634
100119,2021-09-01,83.8458
100119,2021-09-02,82.7658
100119,2021-09-03,83.4114
100119,2021-09-06,84.2547
100119,2021-09-07,83.2363
100119,2021-09-08,82.0471
100119,2021-09-09,81.6659
100119,2021-09-10,82.3855
100119,2021-09-13,82.0678
100119,2021-09-14,83.1941
100119,2021-09-15,84.7278
100119,2021-09-16,85.4825
100119,2021-09-17,84.9099
100119,2021-09-20,85.2878
100119,2021-09-21,84.6261
100119,2021-09-22,83.6181
100119,2021-09-23,85.8936
100119,2021-09-24,86.5344
100119,2021-09-27,87.1888
100119,2021-09-28,86.3223
100119,2021-09-29,87.6012
100119,2021-09-30,87.8946
100119,2021-10-01,87.0146
100119,2021-10-04,87.2373
100119,2021-10-05,86.2046
100119,2021-10-06,86.3564
100119,2021-10-07,84.894
100119,2021-10-08,84.8478
100119,2021-10-11,84.7921
100119,2021-10-12,84.1607
100119,2021-10-13,83.8761
100119,2021-10-14,82.4237
100119,2021-10-15,81.7638
100119,2021-10-18,82.0721
100119,2021-10-19,80.4022
100119,2021-10-20,80.0573
100119,2021-10-21,80.4086
100119,2021-10-22,80.4129
100119,2021-10-25,79.5457
100119,2021-10-26,80.8049
100119,2021-10-27,81.1743
100119,2021-10-28,81.4628
100119,2021-10-29,81.0225
100119,2021-11-01,79.9491
100119,2021-11-02,80.4334
100119,2021-11-03,79.8406
100119,2021-11-04,79.176
100119,2021-11-05,80.8617
100119,2021-11-08,80.7374
100119,2021-11-09,81.6952
100119,2021-11-10,81.4369
100119,2021-11-11,81.6313
100119,2021-11-12,80.0913
100119,2021-11-15,79.5327
100119,2021-11-16,79.2112
100119,2021-11-17,78.5407
100119,2021-11-18,79.9797
100119,2021-11-19,79.9214
100119,2021-11-22,79.2828
100119,2021-11-23,79.3306
100119,2021-11-24,80.9585
100119,2021-11-25,80.9301
100119,2021-11-26,82.149
100119,2021-11-29,82.6053
100119,2021-11-30,81.9379
100119,2021-12-01,82.5536
100119,2021-12-02,83.2804
100119,2021-12-03,84.4175
100119,2021-12-06,82.7552
100119,2021-12-07,82.7501
100119,2021-12-08,82.5623
100119,2021-12-09,82.6873
100119,2021-12-10,84.7646
100119,2021-12-13,83.9344
100119,2021-12-14,85.1191
100119,2021-12-15,85.2754
100119,2021-12-16,86.2829
100119,2021-12-17,86.2698
100119,2021-12-20,86.7099
100119,2021-12-21,85.6092
100119,2021-12-22,85.187
100119,2021-12-23,85.6035
100119,2021-12-24,84.3885
100119,2021-12-27,84.1769
100119,2021-12-28,83.7324
100119,2021-12-29,85.1238
100119,2021-12-30,85.1971
100119,2021-12-31,85.2351
100119,2022-01-03,85.3025
100119,2022-01-04,85.3822
100119,2022-01-05,88.0739
100119,2022-01-06,88.839
100119,2022-01-07,88.0606
100119,2022-01-10,87.3367
100119,2022-01-11,88.4126
100119,2022-01-12,90.7909
100119,2022-01-13,90.9861
100119,2022-01-14,90.7141
100119,2022-01-17,91.2544
100119,2022-01-18,90.1943
100119,2022-01-19,89.5887
100119,2022-01-20,90.45
100119,2022-01-21,90.0714
100119,2022-01-24,89.6215
100119,2022-01-25,90.1153
100119,2022-01-26,89.9598
100119,2022-01-27,92.3569
100119,2022-01-28,92.1908
100119,2022-01-31,92.2317
100119,2022-02-01,94.8827
100119,2022-02-02,93.8449
100119,2022-02-03,95.5306
100119,2022-02-04,95.5713
100119,2022-02-07,95.5874
100119,2022-02-08,95.2111
100119,2022-02-09,95.4572
100119,2022-02-10,96.4639
100119,2022-02-11,95.3906
100119,2022-02-14,94.5471
100119,2022-02-15,93.6099
100119,2022-02-16,92.5915
100119,2022-02-17,93.5623
100119,2022-02-18,92.9026
100119,2022-02-21,92.3961
100119,2022-02-22,90.913
100119,2022-02-23,90.6539
100119,2022-02-24,90.5658
100119,2022-02-25,90.4531
100119,2022-02-28,90.3941
100119,2022-03-01,90.2379
100119,2022-03-02,90.0468
100119,2022-03-03,90.3255
100119,2022-03-04,90.7614
100119,2022-03-07,91.5128
100119,2022-03-08,91.5074
100119,2022-03-09,91.6624
100119,2022-03-10,92.3588
100119,2022-03-11,91.0382
100119,2022-03-14,90.0754
100119,2022-03-15,91.049
100119,2022-03-16,92.0399
100119,2022-03-17,91.7201
100119,2022-03-18,91.4197
100119,2022-03-21,91.0895
100119,2022-03-22,91.0409
100119,2022-03-23,89.7183
100119,2022-03-24,89.7632
100119,2022-03-25,90.359
100119,2022-03-28,91.177
100119,2022-03-29,89.9675
100119,2022-03-30,89.2792
100119,2022-03-31,90.4697
100119,2022-04-01,89.8578
100119,2022-04-04,89.8592
100119,2022-04-05,89.0131
100119,2022-04-06,86.7267
100119,2022-04-07,86.9739
100119,2022-04-08,88.3328
100119,2022-04-11,88.6374
100119,2022-04-12,88.6316
100119,2022-04-13,88.7615
100119,2022-04-14,87.8952
100119,2022-04-15,88.6049
100119,2022-04-18,87.9419
100119,2022-04-19,88.2088
100119,2022-04-20,91.0312
100119,2022-04-21,91.7606
100119,2022-04-22,91.5402
100119,2022-04-25,92.2955
100119,2022-04-26,92.7255
100119,2022-04-27,93.7969
100119,2022-04-28,93.9813
100119,2022-04-29,93.3342
100119,2022-05-02,94.1099
100119,2022-05-03,95.126
100119,2022-05-04,92.1987
100119,2022-05-05,91.0698
100119,2022-05-06,90.6244
100119,2022-05-09,90.3965
100119,2022-05-10,91.8438
100119,2022-05-11,91.5582
100119,2022-05-12,91.6184
100119,2022-05-13,91.5158
100119,2022-05-16,91.1832
100119,2022-05-17,89.6806
100119,2022-05-18,89.9709
100119,2022-05-19,90.5001
100119,2022-05-20,91.7865
100119,2022-05-23,93.1796
100119,2022-05-24,93.976
100119,2022-05-25,94.1325
100119,2022-05-26,92.6931
100119,2022-05-27,92.9075
100119,2022-05-30,93.1121
100119,2022-05-31,92.228
100119,2022-06-01,92.1694
100119,2022-06-02,91.2131
100119,2022-06-03,90.413
100119,2022-06-06,90.309
100119,2022-06-07,91.5563
100119,2022-06-08,92.6382
100119,2022-06-09,92.925
100119,2022-06-10,92.9896
100119,2022-06-13,91.4638
100119,2022-06-14,90.9052
100119,2022-06-15,89.9215
100119,2022-06-16,91.2053
100119,2022-06-17,90.697
100119,2022-06-20,89.4988
100119,2022-06-21,89.0645
100119,2022-06-22,91.2629
100119,2022-06-23,90.9208
100119,2022-06-24,90.8734
100119,2022-06-27,90.9771
100119,2022-06-28,89.9388
100119,2022-06-29,88.6875
100119,2022-06-30,89.9654
100119,2022-07-01,89.7674
100119,2022-07-04,91.5489
100119,2022-07-05,90.591
100119,2022-07-06,90.9612
100119,2022-07-07,90.8656
100119,2022-07-08,90.6424
100119,2022-07-11,90.9946
100119,2022-07-12,91.2922
100119,2022-07-13,91.5907
100119,2022-07-14,92.4355
100119,2022-07-15,91.8049
100119,2022-07-18,90.5925
100119,2022-07-19,88.7099
100119,2022-07-20,87.387
100119,2022-07-21,86.564
100119,2022-07-22,85.7007
100119,2022-07-25,86.0027
100119,2022-07-26,85.5667
100119,2022-07-27,85.274
100119,2022-07-28,84.6742
100119,2022-07-29,83.7563
100119,2022-08-01,83.9823
100119,2022-08-02,82.7406
100119,2022-08-03,81.9879
100119,2022-08-04,82.1572
100119,2022-08-05,81.8047
100119,2022-08-08,82.0353
100119,2022-08-09,80.0336
100119,2022-08-10,80.1643
100119,2022-08-11,81.0914
100119,2022-08-12,79.6591
100119,2022-08-15,81.8369
100119,2022-08-16,82.7394
100119,2022-08-17,83.0168
100119,2022-08-18,83.8561
100119,2022-08-19,85.9919
100119,2022-08-22,86.832
100119,2022-08-23,88.0299
100119,2022-08-24,88.4786
100119,2022-08-25,88.7081
100119,2022-08-26,89.2775
100119,2022-08-29,89.1056
100119,2022-08-30,88.986
100119,2022-08-31,88.1975
100119,2022-09-01,88.8469
100119,2022-09-02,89.8847
100119,2022-09-05,89.4422
100119,2022-09-06,89.6854
100119,2022-09-07,90.5422
100119,2022-09-08,91.5513
100119,2022-09-09,92.5638
100119,2022-09-12,92.2784
100119,2022-09-13,93.0033
100119,2022-09-14,93.9699
100119,2022-09-15,93.1692
100119,2022-09-16,93.3487
100119,2022-09-19,93.1559
100119,2022-09-20,92.2653
100119,2022-09-21,93.2394
100119,2022-09-22,92.2536
100119,2022-09-23,92.2112
100119,2022-09-26,90.1914
100119,2022-09-27,91.108
100119,2022-09-28,89.7987
100119,2022-09-29,90.5281
100119,2022-09-30,89.9393
100119,2022-10-03,91.2136
100119,2022-10-04,90.327
100119,2022-10-05,90.0728
100119,2022-10-06,89.2127
100119,2022-10-07,89.9736
100119,2022-10-10,90.7915
100119,2022-10-11,91.2888
100119,2022-10-12,90.1077
100119,2022-10-13,91.0383
100119,2022-10-14,90.829
100119,2022-10-17,92.099
100119,2022-10-18,92.3297
100119,2022-10-19,92.6454
100119,2022-10-20,93.1553
100119,2022-10-21,93.0041
100119,2022-10-24,93.9864
100119,2022-10-25,93.9122
100119,2022-10-26,94.0578
100119,2022-10-27,94.7031
100119,2022-10-28,95.2757
100119,2022-10-31,93.8211
100119,2022-11-01,92.9002
100119,2022-11-02,92.4168
100119,2022-11-03,92.6166
100119,2022-11-04,93.4338
100119,2022-11-07,93.9673
100119,2022-11-08,93.7475
100119,2022-11-09,93.1858
100119,2022-11-10,93.6038
100119,2022-11-11,93.4716
100119,2022-11-14,92.5381
100119,2022-11-15,91.7257
100119,2022-11-16,92.4206
100119,2022-11-17,91.8864
100119,2022-11-18,92.5639
100119,2022-11-21,92.8865
100119,2022-11-22,93.2533
100119,2022-11-23,93.4224
100119,2022-11-24,92.5326
100119,2022-11-25,92.6437
100119,2022-11-28,91.5216
100119,2022-11-29,89.4835
100119,2022-11-30,88.304
100119,2022-12-01,87.4173
100119,2022-12-02,88.0033
100119,2022-12-05,88.2545
100119,2022-12-06,88.4265
100119,2022-12-07,86.9725
100119,2022-12-08,85.8483
100119,2022-12-09,85.249
100119,2022-12-12,85.1322
100119,2022-12-13,85.2145
100119,2022-12-14,85.873
100119,2022-12-15,87.0182
100119,2022-12-16,89.6629
100119,2022-12-19,89.9237
100119,2022-12-20,87.9227
100119,2022-12-21,87.9604
100119,2022-12-22,87.1246
100119,2022-12-23,87.0938
100119,2022-12-26,86.062
100119,2022-12-27,85.5124
100119,2022-12-28,84.8306
100119,2022-12-29,84.8388
100119,2022-12-30,85.4913
100119,2023-01-02,87.1868
100119,2023-01-03,85.9428
100119,2023-01-04,85.7796
100119,2023-01-05,85.7121
100119,2023-01-06,86.0804
100119,2023-01-09,85.7481
100119,2023-01-10,86.6354
100119,2023-01-11,88.3854
100119,2023-01-12,87.8647
100119,2023-01-13,88.6596
100119,2023-01-16,88.8614
100119,2023-01-17,87.0359
100119,2023-01-18,85.4622
100119,2023-01-19,85.438
100119,2023-01-20,84.3778
100119,2023-01-23,85.8325
100119,2023-01-24,85.9897
100119,2023-01-25,86.0558
100119,2023-01-26,86.0705
100119,2023-01-27,84.9932
100119,2023-01-30,85.1312
100119,2023-01-31,83.9604
100119,2023-02-01,83.5817
100119,2023-02-02,84.5222
100119,2023-02-03,84.1512
100119,2023-02-06,83.9576
100119,2023-02-07,83.4012
100119,2023-02-08,82.1989
100119,2023-02-09,82.9765
100119,2023-02-10,83.9319
100119,2023-02-13,82.5823
100119,2023-02-14,82.0862
100119,2023-02-15,82.2446
100119,2023-02-16,80.1367
100119,2023-02-17,79.3605
100119,2023-02-20,78.9615
100119,2023-02-21,79.5883
100119,2023-02-22,79.0247
100119,2023-02-23,80.4548
100119,2023-02-24,80.5624
100119,2023-02-27,80.4915
100119,2023-02-28,79.9232
100119,2023-03-01,81.3029
100119,2023-03-02,82.4311
100119,2023-03-03,82.217
100119,2023-03-06,81.8176
100119,2023-03-07,81.7372
100119,2023-03-08,80.9742
100119,2023-03-09,80.8528
100119,2023-03-10,80.6791
100119,2023-03-13,80.4124
100119,2023-03-14,80.4397
100119,2023-03-15,80.5798
100119,2023-03-16,80.4668
100119,2023-03-17,79.8642
100119,2023-03-20,80.2937
100119,2023-03-21,80.9752
100119,2023-03-22,80.9535
100119,2023-03-23,81.2323
100119,2023-03-24,81.8667
100119,2023-03-27,82.3608
100119,2023-03-28,83.0688
100119,2023-03-29,85.0665
100119,2023-03-30,85.0621
100119,2023-03-31,85.282
100119,2023-04-03,85.5315
100119,2023-04-04,86.0356
100119,2023-04-05,86.4521
100119,2023-04-06,86.5115
100119,2023-04-07,86.787
100119,2023-04-10,86.7091
100119,2023-04-11,85.9549
100119,2023-04-12,85.8088
100119,2023-04-13,86.5709
100119,2023-04-14,86.1635
100119,2023-04-17,86.0786
100119,2023-04-18,86.9947
100119,2023-04-19,88.175
100119,2023-04-20,87.5834
100119,2023-04-21,87.6352
100119,2023-04-24,86.0066
100119,2023-04-25,86.7519
100119,2023-04-26,86.872
100119,2023-04-27,85.4632
100119,2023-04-28,85.6603
100119,2023-05-01,86.7512
100119,2023-05-02,85.3128
100119,2023-05-03,84.9481
100119,2023-05-04,84.6278
100119,2023-05-05,84.1918
100119,2023-05-08,83.319
100119,2023-05-09,85.4646
100119,2023-05-10,85.8825
100119,2023-05-11,84.7194
100119,2023-05-12,84.8018
100119,2023-05-15,86.3453
100119,2023-05-16,87.1416
100119,2023-05-17,88.2199
100119,2023-05-18,89.2099
100119,2023-05-19,89.8664
100119,2023-05-22,90.2961
100119,2023-05-23,90.4351
100119,2023-05-24,91.6925
100119,2023-05-25,91.022
100119,2023-05-26,91.8269
100119,2023-05-29,91.6678
100119,2023-05-30,91.9496
100119,2023-05-31,92.4701
100119,2023-06-01,94.3385
100119,2023-06-02,95.1069
100119,2023-06-05,95.5111
100119,2023-06-06,95.0114
100119,2023-06-07,93.3687
100119,2023-06-08,95.2445
100119,2023-06-09,96.3036
100119,2023-06-12,96.526
100119,2023-06-13,96.1747
100119,2023-06-14,94.9577
100119,2023-06-15,94.9721
100119,2023-06-16,95.2196
100119,2023-06-19,94.5257
100119,2023-06-20,93.9662
100119,2023-06-21,93.0146
100119,2023-06-22,90.6394
100119,2023-06-23,89.4716
100119,2023-06-26,89.1003
100119,2023-06-27,88.6525
100119,2023-06-28,88.4049
100119,2023-06-29,88.5875
100119,2023-06-30,88.2511
100119,2023-07-03,86.8619
100119,2023-07-04,87.0748
100119,2023-07-05,86.7105
100119,2023-07-06,86.7876
100119,2023-07-07,87.4734
100119,2023-07-10,88.8119
100119,2023-07-11,87.1842
100119,2023-07-12,87.3583
100119,2023-07-13,88.5748
100119,2023-07-14,87.1519
100119,2023-07-17,86.2658
100119,2023-07-18,86.2384
100119,2023-07-19,84.7204
100119,2023-07-20,85.5289
100119,2023-07-21,84.4713
100119,2023-07-24,84.7748
100119,2023-07-25,85.144
100119,2023-07-26,83.9001
100119,2023-07-27,82.712
100119,2023-07-28,82.8428
100119,2023-07-31,81.5465
100119,2023-08-01,82.1141
100119,2023-08-02,82.1775
100119,2023-08-03,82.9254
100119,2023-08-04,83.7788
100119,2023-08-07,84.4331
100119,2023-08-08,85.3889
100119,2023-08-09,85.342
100119,2023-08-10,85.1764
100119,2023-08-11,86.2597
100119,2023-08-14,86.5085
100119,2023-08-15,86.4898
100119,2023-08-16,86.7421
100119,2023-08-17,86.9327
100119,2023-08-18,87.538
100119,2023-08-21,88.0231
100119,2023-08-22,86.3917
100119,2023-08-23,87.8195
100119,2023-08-24,86.9141
100119,2023-08-25,89.8478
100119,2023-08-28,90.0296
100119,2023-08-29,88.8339
100119,2023-08-30,87.0579
100119,2023-08-31,86.3006
100119,2023-09-01,87.471
100119,2023-09-04,86.3175
100119,2023-09-05,86.5224
100119,2023-09-06,87.1343
100119,2023-09-07,86.0235
100119,2023-09-08,84.7053
100119,2023-09-11,85.6977
100119,2023-09-12,84.5189
100119,2023-09-13,85.3029
100119,2023-09-14,83.9929
100119,2023-09-15,84.3409
100119,2023-09-18,84.3434
100119,2023-09-19,83.1899
100119,2023-09-20,83.8976
100119,2023-09-21,83.183
100119,2023-09-22,82.1964
100119,2023-09-25,81.0584
100119,2023-09-26,79.3785
100119,2023-09-27,79.2114
100119,2023-09-28,79.4032
100119,2023-09-29,80.1134
100119,2023-10-02,81.1853
100119,2023-10-03,81.0247
100119,2023-10-04,82.6951
100119,2023-10-05,83.3364
100119,2023-10-06,82.6442
100119,2023-10-09,81.9328
100119,2023-10-10,82.6154
100119,2023-10-11,82.8627
100119,2023-10-12,82.1671
100119,2023-10-13,82.4477
100119,2023-10-16,82.5508
100119,2023-10-17,84.2336
100119,2023-10-18,85.0392
100119,2023-10-19,85.6509
100119,2023-10-20,86.2798
100119,2023-10-23,84.1141
100119,2023-10-24,85.0724
100119,2023-10-25,85.8896
100119,2023-10-26,87.9197
100119,2023-10-27,87.5728
100119,2023-10-30,86.0308
100119,2023-10-31,86.2321
100119,2023-11-01,85.4046
100119,2023-11-02,85.172
100119,2023-11-03,85.1909
100119,2023-11-06,87.3339
100119,2023-11-07,87.8981
100119,2023-11-08,86.2418
100119,2023-11-09,86.296
100119,2023-11-10,85.6677
100119,2023-11-13,86.962
100119,2023-11-14,86.663
100119,2023-11-15,87.7171
100119,2023-11-16,88.6156
100119,2023-11-17,89.913
100119,2023-11-20,90.169
100119,2023-11-21,88.3275
100119,2023-11-22,88.3537
100119,2023-11-23,88.0699
100119,2023-11-24,86.9412
100119,2023-11-27,87.4046
100119,2023-11-28,87.3593
100119,2023-11-29,88.3406
100119,2023-11-30,89.8615
100119,2023-12-01,90.0695
100119,2023-12-04,93.1544
100119,2023-12-05,92.9159
100119,2023-12-06,93.1895
100119,2023-12-07,92.567
100119,2023-12-08,91.4243
100119,2023-12-11,91.5681
100119,2023-12-12,92.9073
100119,2023-12-13,93.4693
100119,2023-12-14,93.6757
100119,2023-12-15,93.6657
100119,2023-12-18,92.8387
100119,2023-12-19,93.5622
100119,2023-12-20,92.1922
100119,2023-12-21,91.5972
100119,2023-12-22,92.3257
100119,2023-12-25,94.2176
100119,2023-12-26,95.0805
100119,2023-12-27,95.0679
100119,2023-12-28,94.3825
100119,2023-12-29,93.9289
100119,2024-01-01,93.6341
100119,2024-01-02,92.0922
100119,2024-01-03,91.4645
100119,2024-01-04,91.8689
100119,2024-01-05,91.6334
100119,2024-01-08,91.9487
100119,2024-01-09,91.3209
100119,2024-01-10,92.7025
100119,2024-01-11,90.3953
100119,2024-01-12,90.5864
100119,2024-01-15,91.8256
100119,2024-01-16,90.5824
100119,2024-01-17,89.0727
100119,2024-01-18,90.458
100119,2024-01-19,90.1498
100119,2024-01-22,89.698
100119,2024-01-23,88.5884
100119,2024-01-24,89.0854
100119,2024-01-25,88.6164
100119,2024-01-26,88.5908
100119,2024-01-29,87.6386
100119,2024-01-30,89.0922
100119,2024-01-31,88.2998
100119,2024-02-01,88.3783
100119,2024-02-02,87.3027
100119,2024-02-05,87.2364
100119,2024-02-06,86.9228
100119,2024-02-07,86.4711
100119,2024-02-08,87.6506
100119,2024-02-09,87.6629
100119,2024-02-12,89.509
100119,2024-02-13,90.2676
100119,2024-02-14,88.9045
100119,2024-02-15,89.7286
100119,2024-02-16,88.8831
100119,2024-02-19,87.482
100119,2024-02-20,88.2132
100119,2024-02-21,88.2983
100119,2024-02-22,89.115
100119,2024-02-23,89.1514
100119,2024-02-26,89.6475
100119,2024-02-27,88.2297
100119,2024-02-28,88.9326
100119,2024-02-29,89.7447
100119,2024-03-01,90.5558
100119,2024-03-04,90.5005
100119,2024-03-05,89.148
100119,2024-03-06,89.0159
100119,2024-03-07,89.3994
100119,2024-03-08,89.1519
100119,2024-03-11,89.9092
100119,2024-03-12,89.263
100119,2024-03-13,91.848
100119,2024-03-14,91.0117
100119,2024-03-15,90.9072
100119,2024-03-18,91.7351
100119,2024-03-19,92.0936
100119,2024-03-20,91.347
100119,2024-03-21,93.3926
100119,2024-03-22,92.9246
100119,2024-03-25,94.6658
100119,2024-03-26,93.1471
100119,2024-03-27,92.9786
100119,2024-03-28,91.575
100119,2024-03-29,90.13
100119,2024-04-01,89.8757
100119,2024-04-02,89.2398
100119,2024-04-03,89.8464
100119,2024-04-04,90.816
100119,2024-04-05,91.7077
100119,2024-04-08,91.5447
100119,2024-04-09,91.124
100119,2024-04-10,92.5102
100119,2024-04-11,94.5851
100119,2024-04-12,95.4778
100119,2024-04-15,95.1209
100119,2024-04-16,94.5528
100119,2024-04-17,94.1062
100119,2024-04-18,94.6931
100119,2024-04-19,94.8271
100119,2024-04-22,95.7064
100119,2024-04-23,95.5372
100119,2024-04-24,96.7595
100119,2024-04-25,94.9843
100119,2024-04-26,95.7661
100119,2024-04-29,96.9831
100119,2024-04-30,95.4332
100119,2024-05-01,95.337
100119,2024-05-02,96.7411
100119,2024-05-03,96.1965
100119,2024-05-06,96.3434
100119,2024-05-07,98.1191
100119,2024-05-08,97.6769
100119,2024-05-09,96.1672
