scheme_code,date,nav
100033,2021-06-04,100.3993
100033,2021-06-07,100.2829
100033,2021-06-08,100.4141
100033,2021-06-09,99.953
100033,2021-06-10,99.664
100033,2021-06-11,100.4182
100033,2021-06-14,100.6694
100033,2021-06-15,101.1067
100033,2021-06-16,100.8557
100033,2021-06-17,99.8745
100033,2021-06-18,100.2661
100033,2021-06-21,102.1486
100033,2021-06-22,103.534
100033,2021-06-23,102.5127
100033,2021-06-24,103.9492
100033,2021-06-25,103.8834
100033,2021-06-28,103.8388
100033,2021-06-29,105.7804
100033,2021-06-30,106.2001
100033,2021-07-01,107.3258
100033,2021-07-02,107.5349
100033,2021-07-05,107.5238
100033,2021-07-06,106.3536
100033,2021-07-07,105.3314
100033,2021-07-08,104.3991
100033,2021-07-09,105.3093
100033,2021-07-12,104.417
100033,2021-07-13,106.9423
100033,2021-07-14,107.5327
100033,2021-07-15,106.9323
100033,2021-07-16,107.0055
100033,2021-07-19,108.0728
100033,2021-07-20,106.8583
100033,2021-07-21,107.9751
100033,2021-07-22,107.2204
100033,2021-07-23,107.1155
100033,2021-07-26,106.5668
100033,2021-07-27,105.7225
100033,2021-07-28,105.5481
100033,2021-07-29,105.0594
100033,2021-07-30,105.123
100033,2021-08-02,106.2713
100033,2021-08-03,105.401
100033,2021-08-04,104.4613
100033,2021-08-05,102.2735
100033,2021-08-06,101.923
100033,2021-08-09,101.0502
100033,2021-08-10,99.8283
100033,2021-08-11,100.5021
100033,2021-08-12,102.0963
100033,2021-08-13,101.3272
100033,2021-08-16,100.8107
100033,2021-08-17,100.3549
100033,2021-08-18,100.6491
100033,2021-08-19,99.8398
100033,2021-08-20,99.5322
100033,2021-08-23,99.2582
100033,2021-08-24,99.5215
100033,2021-08-25,100.6516
100033,2021-08-26,98.8781
100033,2021-08-27,99.9312
100033,2021-08-30,101.6167
100033,2021-08-31,103.133
100033,2021-09-01,101.1171
100033,2021-09-02,103.8166
100033,2021-09-03,102.6353
100033,2021-09-06,103.1277
100033,2021-09-07,103.9675
100033,2021-09-08,104.2829
100033,2021-09-09,104.0248
100033,2021-09-10,104.7387
100033,2021-09-13,105.9544
100033,2021-09-14,106.4343
100033,2021-09-15,103.2991
100033,2021-09-16,102.7387
100033,2021-09-17,103.0843
100033,2021-09-20,103.6708
100033,2021-09-21,104.9103
100033,2021-09-22,104.4949
100033,2021-09-23,104.0061
100033,2021-09-24,103.9016
100033,2021-09-27,104.3651
100033,2021-09-28,103.8889
100033,2021-09-29,103.5617
100033,2021-09-30,103.8929
100033,2021-10-01,102.9575
100033,2021-10-04,103.0051
